doi,year,cited_by_count
https://doi.org/10.1016/j.tourman.2022.104707,2024,52
https://doi.org/10.1016/j.tourman.2022.104707,2023,23
https://doi.org/10.1016/j.dibe.2023.100250,2025,9
https://doi.org/10.1016/j.dibe.2023.100250,2024,71
https://doi.org/10.1016/j.dibe.2023.100250,2023,8
https://doi.org/10.1002/joom.1236,2025,16
https://doi.org/10.1002/joom.1236,2024,59
https://doi.org/10.1002/joom.1236,2023,14
https://doi.org/10.1002/joom.1236,2017,1
https://doi.org/10.1002/imt2.79,2025,12
https://doi.org/10.1002/imt2.79,2024,61
https://doi.org/10.1002/imt2.79,2023,13
https://doi.org/10.1016/j.jcsr.2023.107837,2025,5
https://doi.org/10.1016/j.jcsr.2023.107837,2024,31
https://doi.org/10.1016/j.jcsr.2023.107837,2023,49
https://doi.org/10.1021/acsenergylett.2c02348,2025,8
https://doi.org/10.1021/acsenergylett.2c02348,2024,56
https://doi.org/10.1021/acsenergylett.2c02348,2023,29
https://doi.org/10.1039/d3ee01580g,2025,9
https://doi.org/10.1039/d3ee01580g,2024,71
https://doi.org/10.1039/d3ee01580g,2023,4
https://doi.org/10.1002/anie.202304127,2025,7
https://doi.org/10.1002/anie.202304127,2024,47
https://doi.org/10.1002/anie.202304127,2023,23
https://doi.org/10.1038/s41467-023-38492-8,2025,9
https://doi.org/10.1038/s41467-023-38492-8,2024,65
https://doi.org/10.1038/s41467-023-38492-8,2023,24
https://doi.org/10.1016/j.cemconres.2022.107072,2025,6
https://doi.org/10.1016/j.cemconres.2022.107072,2024,40
https://doi.org/10.1016/j.cemconres.2022.107072,2023,27
https://doi.org/10.1016/j.cemconres.2022.107072,2022,3
https://doi.org/10.1109/tmm.2022.3144890,2025,19
https://doi.org/10.1109/tmm.2022.3144890,2024,93
https://doi.org/10.1109/tmm.2022.3144890,2023,4
https://doi.org/10.1109/tmm.2022.3144890,2022,1
https://doi.org/10.1002/adma.202212275,2025,11
https://doi.org/10.1002/adma.202212275,2024,42
https://doi.org/10.1002/adma.202212275,2023,36
https://doi.org/10.1016/j.cemconcomp.2022.104896,2025,9
https://doi.org/10.1016/j.cemconcomp.2022.104896,2024,41
https://doi.org/10.1016/j.cemconcomp.2022.104896,2023,32
https://doi.org/10.1016/j.cemconcomp.2022.104896,2022,2
https://doi.org/10.1007/s00158-022-03410-x,2025,7
https://doi.org/10.1007/s00158-022-03410-x,2024,40
https://doi.org/10.1007/s00158-022-03410-x,2023,27
https://doi.org/10.1007/s00158-022-03410-x,2022,2
https://doi.org/10.1016/j.engstruct.2023.115982,2025,5
https://doi.org/10.1016/j.engstruct.2023.115982,2024,49
https://doi.org/10.1016/j.engstruct.2023.115982,2023,26
https://doi.org/10.1039/d2cs00262k,2025,10
https://doi.org/10.1039/d2cs00262k,2024,51
https://doi.org/10.1039/d2cs00262k,2023,21
https://doi.org/10.1002/admt.202201161,2025,10
https://doi.org/10.1002/admt.202201161,2024,48
https://doi.org/10.1002/admt.202201161,2023,26
https://doi.org/10.1016/j.apsusc.2022.155144,2025,5
https://doi.org/10.1016/j.apsusc.2022.155144,2024,29
https://doi.org/10.1016/j.apsusc.2022.155144,2023,49
https://doi.org/10.1016/j.apsusc.2022.155144,2022,4
https://doi.org/10.1109/tmc.2021.3116236,2025,1
https://doi.org/10.1109/tmc.2021.3116236,2024,21
https://doi.org/10.1109/tmc.2021.3116236,2023,38
https://doi.org/10.1109/tmc.2021.3116236,2022,27
https://doi.org/10.1039/d3ee01841e,2025,21
https://doi.org/10.1039/d3ee01841e,2024,61
https://doi.org/10.1039/d3ee01841e,2023,3
https://doi.org/10.1021/acs.est.3c00272,2025,12
https://doi.org/10.1021/acs.est.3c00272,2024,64
https://doi.org/10.1021/acs.est.3c00272,2023,14
https://doi.org/10.1016/j.joei.2023.101236,2025,19
https://doi.org/10.1016/j.joei.2023.101236,2024,54
https://doi.org/10.1016/j.joei.2023.101236,2023,14
https://doi.org/10.1038/s41467-023-42361-9,2025,10
https://doi.org/10.1038/s41467-023-42361-9,2024,67
https://doi.org/10.1038/s41467-023-42361-9,2023,1
https://doi.org/10.1016/j.autcon.2023.104808,2025,6
https://doi.org/10.1016/j.autcon.2023.104808,2024,37
https://doi.org/10.1016/j.autcon.2023.104808,2023,38
https://doi.org/10.1038/s41557-023-01242-w,2025,14
https://doi.org/10.1038/s41557-023-01242-w,2024,49
https://doi.org/10.1038/s41557-023-01242-w,2023,20
https://doi.org/10.1002/adfm.202215204,2025,9
https://doi.org/10.1002/adfm.202215204,2024,38
https://doi.org/10.1002/adfm.202215204,2023,35
https://doi.org/10.1002/adma.202304686,2025,9
https://doi.org/10.1002/adma.202304686,2024,60
https://doi.org/10.1002/adma.202304686,2023,4
https://doi.org/10.1002/adma.202300945,2025,7
https://doi.org/10.1002/adma.202300945,2024,51
https://doi.org/10.1002/adma.202300945,2023,17
https://doi.org/10.1016/j.ejor.2023.01.063,2025,12
https://doi.org/10.1016/j.ejor.2023.01.063,2024,42
https://doi.org/10.1016/j.ejor.2023.01.063,2023,19
https://doi.org/10.1016/j.ress.2022.109068,2025,10
https://doi.org/10.1016/j.ress.2022.109068,2024,38
https://doi.org/10.1016/j.ress.2022.109068,2023,26
https://doi.org/10.1016/j.enconman.2022.116585,2025,8
https://doi.org/10.1016/j.enconman.2022.116585,2024,45
https://doi.org/10.1016/j.enconman.2022.116585,2023,18
https://doi.org/10.1109/tetci.2022.3146882,2025,10
https://doi.org/10.1109/tetci.2022.3146882,2024,49
https://doi.org/10.1109/tetci.2022.3146882,2023,23
https://doi.org/10.1109/tetci.2022.3146882,2022,3
https://doi.org/10.26599/emd.2023.9370003,2025,11
https://doi.org/10.26599/emd.2023.9370003,2024,56
https://doi.org/10.26599/emd.2023.9370003,2023,3
https://doi.org/10.1016/j.conbuildmat.2023.131495,2025,16
https://doi.org/10.1016/j.conbuildmat.2023.131495,2024,48
https://doi.org/10.1016/j.conbuildmat.2023.131495,2023,13
https://doi.org/10.1145/3539597.3570404,2025,9
https://doi.org/10.1145/3539597.3570404,2024,31
https://doi.org/10.1145/3539597.3570404,2023,11
https://doi.org/10.1186/s40779-023-00458-8,2025,15
https://doi.org/10.1186/s40779-023-00458-8,2024,56
https://doi.org/10.1186/s40779-023-00458-8,2023,15
https://doi.org/10.1002/adfm.202301607,2025,18
https://doi.org/10.1002/adfm.202301607,2024,51
https://doi.org/10.1002/adfm.202301607,2023,11
https://doi.org/10.1016/j.ins.2023.03.004,2025,17
https://doi.org/10.1016/j.ins.2023.03.004,2024,46
https://doi.org/10.1016/j.ins.2023.03.004,2023,20
https://doi.org/10.1126/science.ade1771,2025,11
https://doi.org/10.1126/science.ade1771,2024,53
https://doi.org/10.1126/science.ade1771,2023,26
https://doi.org/10.1021/acsenergylett.2c02333,2025,20
https://doi.org/10.1021/acsenergylett.2c02333,2024,35
https://doi.org/10.1021/acsenergylett.2c02333,2023,16
https://doi.org/10.1016/j.scitotenv.2022.159155,2025,11
https://doi.org/10.1016/j.scitotenv.2022.159155,2024,41
https://doi.org/10.1016/j.scitotenv.2022.159155,2023,26
https://doi.org/10.1016/j.scitotenv.2022.159155,2022,2
https://doi.org/10.1080/00207543.2021.1969462,2025,6
https://doi.org/10.1080/00207543.2021.1969462,2024,30
https://doi.org/10.1080/00207543.2021.1969462,2023,24
https://doi.org/10.1080/00207543.2021.1969462,2022,27
https://doi.org/10.1080/00207543.2021.1969462,2021,1
https://doi.org/10.1007/s40820-023-01203-5,2025,9
https://doi.org/10.1007/s40820-023-01203-5,2024,67
https://doi.org/10.1016/j.matdes.2023.112041,2025,4
https://doi.org/10.1016/j.matdes.2023.112041,2024,60
https://doi.org/10.1016/j.matdes.2023.112041,2023,19
https://doi.org/10.35833/mpce.2021.000604,2025,3
https://doi.org/10.35833/mpce.2021.000604,2024,40
https://doi.org/10.35833/mpce.2021.000604,2023,21
https://doi.org/10.35833/mpce.2021.000604,2022,2
https://doi.org/10.1016/j.triboint.2023.108603,2025,9
https://doi.org/10.1016/j.triboint.2023.108603,2024,29
https://doi.org/10.1016/j.triboint.2023.108603,2023,40
https://doi.org/10.1016/j.aei.2022.101869,2025,11
https://doi.org/10.1016/j.aei.2022.101869,2024,47
https://doi.org/10.1016/j.aei.2022.101869,2023,24
https://doi.org/10.1016/j.spc.2022.12.002,2025,19
https://doi.org/10.1016/j.spc.2022.12.002,2024,47
https://doi.org/10.1016/j.spc.2022.12.002,2023,20
https://doi.org/10.1016/j.nanoen.2023.109034,2025,10
https://doi.org/10.1016/j.nanoen.2023.109034,2024,54
https://doi.org/10.1016/j.nanoen.2023.109034,2023,3
https://doi.org/10.1002/adfm.202306880,2025,9
https://doi.org/10.1002/adfm.202306880,2024,56
https://doi.org/10.1002/adfm.202306880,2023,14
https://doi.org/10.1109/tpami.2023.3293885,2025,7
https://doi.org/10.1109/tpami.2023.3293885,2024,43
https://doi.org/10.1109/tpami.2023.3293885,2023,1
https://doi.org/10.1126/sciadv.adg8602,2025,14
https://doi.org/10.1126/sciadv.adg8602,2024,50
https://doi.org/10.1126/sciadv.adg8602,2023,10
https://doi.org/10.1016/j.jmsy.2023.02.010,2025,8
https://doi.org/10.1016/j.jmsy.2023.02.010,2024,36
https://doi.org/10.1016/j.jmsy.2023.02.010,2023,31
https://doi.org/10.1108/lht-10-2021-0342,2025,2
https://doi.org/10.1108/lht-10-2021-0342,2024,11
https://doi.org/10.1108/lht-10-2021-0342,2023,50
https://doi.org/10.1108/lht-10-2021-0342,2022,24
https://doi.org/10.1016/j.artmed.2023.102611,2025,10
https://doi.org/10.1016/j.artmed.2023.102611,2024,33
https://doi.org/10.1016/j.artmed.2023.102611,2023,18
https://doi.org/10.1016/j.artmed.2023.102611,2022,4
https://doi.org/10.1016/j.rse.2022.113374,2025,7
https://doi.org/10.1016/j.rse.2022.113374,2024,57
https://doi.org/10.1016/j.rse.2022.113374,2023,14
https://doi.org/10.1016/j.rser.2022.113079,2025,14
https://doi.org/10.1016/j.rser.2022.113079,2024,42
https://doi.org/10.1016/j.rser.2022.113079,2023,16
https://doi.org/10.1080/10643389.2022.2128194,2025,13
https://doi.org/10.1080/10643389.2022.2128194,2024,48
https://doi.org/10.1080/10643389.2022.2128194,2023,16
https://doi.org/10.1080/10643389.2022.2128194,2022,1
https://doi.org/10.1016/j.jhazmat.2022.129904,2025,6
https://doi.org/10.1016/j.jhazmat.2022.129904,2024,44
https://doi.org/10.1016/j.jhazmat.2022.129904,2023,27
https://doi.org/10.1007/s40544-022-0734-2,2025,4
https://doi.org/10.1007/s40544-022-0734-2,2024,26
https://doi.org/10.1007/s40544-022-0734-2,2023,44
https://doi.org/10.1016/j.rcim.2022.102482,2025,5
https://doi.org/10.1016/j.rcim.2022.102482,2024,39
https://doi.org/10.1016/j.rcim.2022.102482,2023,27
https://doi.org/10.1002/adfm.202307301,2025,9
https://doi.org/10.1002/adfm.202307301,2024,54
https://doi.org/10.1002/adfm.202307301,2023,9
https://doi.org/10.1145/3558005,2025,4
https://doi.org/10.1145/3558005,2024,28
https://doi.org/10.1145/3558005,2023,20
https://doi.org/10.1126/sciadv.adg1837,2025,14
https://doi.org/10.1126/sciadv.adg1837,2024,42
https://doi.org/10.1126/sciadv.adg1837,2023,17
https://doi.org/10.1016/j.ins.2023.03.135,2025,5
https://doi.org/10.1016/j.ins.2023.03.135,2024,38
https://doi.org/10.1016/j.ins.2023.03.135,2023,29
https://doi.org/10.3390/buildings13020441,2025,10
https://doi.org/10.3390/buildings13020441,2024,45
https://doi.org/10.3390/buildings13020441,2023,22
https://doi.org/10.1016/j.carbon.2023.02.043,2025,7
https://doi.org/10.1016/j.carbon.2023.02.043,2024,38
https://doi.org/10.1016/j.carbon.2023.02.043,2023,27
https://doi.org/10.1111/acps.13529,2025,11
https://doi.org/10.1111/acps.13529,2024,45
https://doi.org/10.1111/acps.13529,2023,26
https://doi.org/10.1016/j.jhazmat.2022.130266,2025,9
https://doi.org/10.1016/j.jhazmat.2022.130266,2024,35
https://doi.org/10.1016/j.jhazmat.2022.130266,2023,26
https://doi.org/10.1016/j.jhazmat.2022.130266,2022,3
https://doi.org/10.1016/j.apcatb.2022.121992,2025,4
https://doi.org/10.1016/j.apcatb.2022.121992,2024,40
https://doi.org/10.1016/j.apcatb.2022.121992,2023,27
https://doi.org/10.1016/j.apcatb.2022.121992,2022,3
https://doi.org/10.3390/systems11070351,2025,16
https://doi.org/10.3390/systems11070351,2024,72
https://doi.org/10.3390/systems11070351,2023,13
https://doi.org/10.1186/s12943-022-01711-9,2025,9
https://doi.org/10.1186/s12943-022-01711-9,2024,47
https://doi.org/10.1186/s12943-022-01711-9,2023,20
https://doi.org/10.1002/adfm.202306889,2025,35
https://doi.org/10.1002/adfm.202306889,2024,22
https://doi.org/10.1002/adfm.202306889,2023,1
https://doi.org/10.1109/tgrs.2023.3292418,2025,4
https://doi.org/10.1109/tgrs.2023.3292418,2024,32
https://doi.org/10.1109/tgrs.2023.3292418,2023,9
https://doi.org/10.1021/acs.est.2c07689,2025,9
https://doi.org/10.1021/acs.est.2c07689,2024,42
https://doi.org/10.1021/acs.est.2c07689,2023,20
https://doi.org/10.1109/tpami.2022.3177813,2025,8
https://doi.org/10.1109/tpami.2022.3177813,2024,37
https://doi.org/10.1109/tpami.2022.3177813,2023,17
https://doi.org/10.1002/anie.202214600,2025,10
https://doi.org/10.1002/anie.202214600,2024,37
https://doi.org/10.1002/anie.202214600,2023,23
https://doi.org/10.1145/3539618.3591732,2025,3
https://doi.org/10.1145/3539618.3591732,2024,49
https://doi.org/10.1145/3539618.3591732,2023,6
https://doi.org/10.1002/adfm.202301587,2025,8
https://doi.org/10.1002/adfm.202301587,2024,37
https://doi.org/10.1002/adfm.202301587,2023,7
https://doi.org/10.1186/s12974-023-02744-7,2025,15
https://doi.org/10.1186/s12974-023-02744-7,2024,41
https://doi.org/10.1186/s12974-023-02744-7,2023,7
https://doi.org/10.1016/j.dibe.2023.100128,2025,5
https://doi.org/10.1016/j.dibe.2023.100128,2024,20
https://doi.org/10.1016/j.dibe.2023.100128,2023,37
https://doi.org/10.1016/j.adapen.2023.100125,2025,11
https://doi.org/10.1016/j.adapen.2023.100125,2024,32
https://doi.org/10.1016/j.adapen.2023.100125,2023,30
https://doi.org/10.1016/j.adapen.2023.100125,2022,1
https://doi.org/10.1016/j.ensm.2022.11.046,2025,7
https://doi.org/10.1016/j.ensm.2022.11.046,2024,35
https://doi.org/10.1016/j.ensm.2022.11.046,2023,31
https://doi.org/10.1016/j.ensm.2022.11.046,2022,1
https://doi.org/10.1016/j.ensm.2022.10.051,2025,8
https://doi.org/10.1016/j.ensm.2022.10.051,2024,39
https://doi.org/10.1016/j.ensm.2022.10.051,2023,24
https://doi.org/10.1016/j.jhazmat.2022.130168,2025,5
https://doi.org/10.1016/j.jhazmat.2022.130168,2024,34
https://doi.org/10.1016/j.jhazmat.2022.130168,2023,32
https://doi.org/10.1016/j.jhazmat.2022.130168,2022,4
https://doi.org/10.1111/poms.13885,2025,11
https://doi.org/10.1111/poms.13885,2024,41
https://doi.org/10.1111/poms.13885,2023,25
https://doi.org/10.1111/poms.13885,2022,3
https://doi.org/10.1111/poms.13885,2020,1
https://doi.org/10.1080/15623599.2020.1847405,2025,7
https://doi.org/10.1080/15623599.2020.1847405,2024,28
https://doi.org/10.1080/15623599.2020.1847405,2023,22
https://doi.org/10.1080/15623599.2020.1847405,2022,15
https://doi.org/10.1080/15623599.2020.1847405,2021,15
https://doi.org/10.1002/anie.202312644,2025,5
https://doi.org/10.1002/anie.202312644,2024,33
https://doi.org/10.1002/anie.202312644,2023,1
https://doi.org/10.1002/anie.202308307,2025,8
https://doi.org/10.1002/anie.202308307,2024,50
https://doi.org/10.1002/anie.202308307,2023,12
https://doi.org/10.1016/j.cemconcomp.2022.104909,2025,12
https://doi.org/10.1016/j.cemconcomp.2022.104909,2024,33
https://doi.org/10.1016/j.cemconcomp.2022.104909,2023,29
https://doi.org/10.1002/adma.202209886,2025,4
https://doi.org/10.1002/adma.202209886,2024,37
https://doi.org/10.1002/adma.202209886,2023,23
https://doi.org/10.1108/imds-12-2021-0784,2025,8
https://doi.org/10.1108/imds-12-2021-0784,2024,37
https://doi.org/10.1108/imds-12-2021-0784,2023,16
https://doi.org/10.1108/imds-12-2021-0784,2022,5
https://doi.org/10.1016/j.tre.2023.103145,2025,12
https://doi.org/10.1016/j.tre.2023.103145,2024,52
https://doi.org/10.1016/j.tre.2023.103145,2023,12
https://doi.org/10.1016/j.jechem.2023.03.033,2025,5
https://doi.org/10.1016/j.jechem.2023.03.033,2024,34
https://doi.org/10.1016/j.jechem.2023.03.033,2023,32
https://doi.org/10.1016/j.autcon.2023.104827,2025,6
https://doi.org/10.1016/j.autcon.2023.104827,2024,49
https://doi.org/10.1016/j.autcon.2023.104827,2023,16
https://doi.org/10.1039/d2ee03096a,2025,7
https://doi.org/10.1039/d2ee03096a,2024,45
https://doi.org/10.1039/d2ee03096a,2023,14
https://doi.org/10.1039/d3ee03059h,2025,14
https://doi.org/10.1039/d3ee03059h,2024,51
https://doi.org/10.1002/adma.202300498,2025,11
https://doi.org/10.1002/adma.202300498,2024,48
https://doi.org/10.1002/adma.202300498,2023,1
https://doi.org/10.1016/j.triboint.2023.108704,2025,6
https://doi.org/10.1016/j.triboint.2023.108704,2024,43
https://doi.org/10.1016/j.triboint.2023.108704,2023,23
https://doi.org/10.1038/s41598-023-30347-y,2025,12
https://doi.org/10.1038/s41598-023-30347-y,2024,37
https://doi.org/10.1038/s41598-023-30347-y,2023,23
https://doi.org/10.1021/jacs.2c10471,2025,5
https://doi.org/10.1021/jacs.2c10471,2024,43
https://doi.org/10.1021/jacs.2c10471,2023,22
https://doi.org/10.1016/j.cej.2023.141674,2025,8
https://doi.org/10.1016/j.cej.2023.141674,2024,41
https://doi.org/10.1016/j.cej.2023.141674,2023,14
https://doi.org/10.1002/adfm.202210160,2025,15
https://doi.org/10.1002/adfm.202210160,2024,29
https://doi.org/10.1002/adfm.202210160,2023,22
https://doi.org/10.1109/tevc.2022.3155593,2025,5
https://doi.org/10.1109/tevc.2022.3155593,2024,33
https://doi.org/10.1109/tevc.2022.3155593,2023,13
https://doi.org/10.1109/tevc.2022.3155593,2022,3
https://doi.org/10.1016/j.cemconcomp.2023.105204,2025,23
https://doi.org/10.1016/j.cemconcomp.2023.105204,2024,40
https://doi.org/10.1016/j.cemconcomp.2023.105204,2023,6
https://doi.org/10.1186/s12984-023-01186-9,2025,11
https://doi.org/10.1186/s12984-023-01186-9,2024,45
https://doi.org/10.1186/s12984-023-01186-9,2023,9
https://doi.org/10.1021/acsnano.3c00015,2025,14
https://doi.org/10.1021/acsnano.3c00015,2024,39
https://doi.org/10.1021/acsnano.3c00015,2023,15
https://doi.org/10.1109/tpami.2023.3244951,2025,3
https://doi.org/10.1109/tpami.2023.3244951,2024,37
https://doi.org/10.1109/tpami.2023.3244951,2023,8
https://doi.org/10.1016/j.scs.2022.104334,2025,10
https://doi.org/10.1016/j.scs.2022.104334,2024,43
https://doi.org/10.1016/j.scs.2022.104334,2023,12
https://doi.org/10.1002/gch2.202200237,2025,9
https://doi.org/10.1002/gch2.202200237,2024,44
https://doi.org/10.1002/gch2.202200237,2023,13
https://doi.org/10.1109/jiot.2022.3228811,2025,1
https://doi.org/10.1109/jiot.2022.3228811,2024,36
https://doi.org/10.1109/jiot.2022.3228811,2023,19
https://doi.org/10.1002/eom2.12281,2025,7
https://doi.org/10.1002/eom2.12281,2024,33
https://doi.org/10.1002/eom2.12281,2023,22
https://doi.org/10.1016/j.ymssp.2023.110796,2025,14
https://doi.org/10.1016/j.ymssp.2023.110796,2024,58
https://doi.org/10.1016/j.ymssp.2023.110796,2023,4
https://doi.org/10.1109/tpel.2023.3297196,2024,30
https://doi.org/10.1109/tpel.2023.3297196,2023,28
https://doi.org/10.1109/cvpr52729.2023.00367,2025,3
https://doi.org/10.1109/cvpr52729.2023.00367,2024,32
https://doi.org/10.1109/cvpr52729.2023.00367,2023,5
https://doi.org/10.1016/j.cej.2023.143935,2025,11
https://doi.org/10.1016/j.cej.2023.143935,2024,39
https://doi.org/10.1016/j.cej.2023.143935,2023,14
https://doi.org/10.1016/j.cis.2023.102919,2025,20
https://doi.org/10.1016/j.cis.2023.102919,2024,31
https://doi.org/10.1016/j.cis.2023.102919,2023,10
https://doi.org/10.1016/j.ensm.2023.102774,2025,15
https://doi.org/10.1016/j.ensm.2023.102774,2024,45
https://doi.org/10.1016/j.ensm.2023.102774,2023,9
https://doi.org/10.1016/j.est.2023.107167,2025,9
https://doi.org/10.1016/j.est.2023.107167,2024,44
https://doi.org/10.1016/j.est.2023.107167,2023,16
https://doi.org/10.1016/j.tourman.2022.104714,2025,9
https://doi.org/10.1016/j.tourman.2022.104714,2024,43
https://doi.org/10.1016/j.tourman.2022.104714,2023,9
https://doi.org/10.1016/j.eiar.2022.106975,2025,11
https://doi.org/10.1016/j.eiar.2022.106975,2024,35
https://doi.org/10.1016/j.eiar.2022.106975,2023,24
https://doi.org/10.1016/j.eiar.2022.106975,2022,1
https://doi.org/10.1021/acs.nanolett.3c01201,2025,9
https://doi.org/10.1021/acs.nanolett.3c01201,2024,38
https://doi.org/10.1021/acs.nanolett.3c01201,2023,16
https://doi.org/10.1039/d2ta10083e,2025,12
https://doi.org/10.1039/d2ta10083e,2024,39
https://doi.org/10.1039/d2ta10083e,2023,16
https://doi.org/10.1016/j.tws.2023.110591,2025,4
https://doi.org/10.1016/j.tws.2023.110591,2024,23
https://doi.org/10.1016/j.tws.2023.110591,2023,29
https://doi.org/10.1016/j.isprsjprs.2023.01.018,2025,6
https://doi.org/10.1016/j.isprsjprs.2023.01.018,2024,48
https://doi.org/10.1016/j.isprsjprs.2023.01.018,2023,8
https://doi.org/10.1002/adma.202210016,2025,4
https://doi.org/10.1002/adma.202210016,2024,34
https://doi.org/10.1002/adma.202210016,2023,21
https://doi.org/10.1016/j.engstruct.2022.115269,2025,8
https://doi.org/10.1016/j.engstruct.2022.115269,2024,20
https://doi.org/10.1016/j.engstruct.2022.115269,2023,33
https://doi.org/10.1016/j.engstruct.2022.115269,2022,3
https://doi.org/10.1007/s42114-023-00749-7,2025,13
https://doi.org/10.1007/s42114-023-00749-7,2024,49
https://doi.org/10.1007/s42114-023-00749-7,2023,2
https://doi.org/10.1002/eqe.3914,2025,3
https://doi.org/10.1002/eqe.3914,2024,47
https://doi.org/10.1002/eqe.3914,2023,14
https://doi.org/10.1002/anie.202218947,2025,6
https://doi.org/10.1002/anie.202218947,2024,44
https://doi.org/10.1002/anie.202218947,2023,20
https://doi.org/10.1001/jamapediatrics.2022.5090,2025,13
https://doi.org/10.1001/jamapediatrics.2022.5090,2024,38
https://doi.org/10.1001/jamapediatrics.2022.5090,2023,12
https://doi.org/10.1016/j.desal.2022.116360,2025,9
https://doi.org/10.1016/j.desal.2022.116360,2024,30
https://doi.org/10.1016/j.desal.2022.116360,2023,26
https://doi.org/10.1016/j.arr.2022.101808,2025,9
https://doi.org/10.1016/j.arr.2022.101808,2024,43
https://doi.org/10.1016/j.arr.2022.101808,2023,20
https://doi.org/10.1002/adfm.202210769,2025,6
https://doi.org/10.1002/adfm.202210769,2024,31
