doi,oa_id,oa_doi,oa_title,oa_display_name,oa_publication_year,oa_publication_date,oa_language,oa_type,oa_cited_by_count,oa_fwci,oa_is_retracted,oa_updated_date,oa_created_date,oa_primary_location_is_oa,oa_primary_location_landing_page_url,oa_primary_location_source_id,oa_primary_location_source_name,oa_primary_location_source_issn_l,oa_primary_location_source_is_oa,oa_primary_location_source_is_indexed_in_scopus,oa_primary_location_source_host_org_name,oa_primary_location_source_host_org_lineage_names,oa_primary_location_source_type,oa_biblio_volume,oa_biblio_issue,oa_biblio_first_page,oa_biblio_last_page,oa_primary_topic_id,oa_primary_topic_name,oa_primary_topic_score,oa_primary_topic_subfield_name,oa_primary_topic_field_name,oa_primary_topic_domain_name,oa_cnp_value,oa_cnp_is_top_1_percent,oa_cnp_is_top_10_percent,oa_cbpy_min,oa_cbpy_max,oa_status
https://doi.org/10.1016/j.apcatb.2022.121504,https://openalex.org/W4280548195,https://doi.org/10.1016/j.apcatb.2022.121504,Tuning the electronic structure and inverse degree of inverse spinel ferrites by integrating samarium orthoferrite for efficient water oxidation,Tuning the electronic structure and inverse degree of inverse spinel ferrites by integrating samarium orthoferrite for efficient water oxidation,2022.0,13/5/2022,en,article,34.0,2.039,False,2025-04-22T22:56:41.261334,22/5/2022,False,https://doi.org/10.1016/j.apcatb.2022.121504,https://openalex.org/S134307298,Applied Catalysis B Environment and Energy,0926-3373,False,True,Elsevier BV,"[""Elsevier BV""]",journal,315,,121504,121504,https://openalex.org/T10030,Electrocatalysts for Energy Conversion,1.0,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.999939,True,True,97.0,98.0,Success
https://doi.org/10.1002/aelm.202200202,https://openalex.org/W4224215773,https://doi.org/10.1002/aelm.202200202,A High‐Performance Ag/TiN/HfO<i><sub>x</sub></i>/HfO<i><sub>y</sub></i>/HfO<i><sub>x</sub></i>/Pt Diffusive Memristor for Calibration‐Free True Random Number Generator,A High‐Performance Ag/TiN/HfO<i><sub>x</sub></i>/HfO<i><sub>y</sub></i>/HfO<i><sub>x</sub></i>/Pt Diffusive Memristor for Calibration‐Free True Random Number Generator,2022.0,19/4/2022,en,article,34.0,3.6,False,2025-04-20T21:52:13.132279,26/4/2022,False,https://doi.org/10.1002/aelm.202200202,https://openalex.org/S2765003236,Advanced Electronic Materials,2199-160X,True,True,Wiley,"[""Wiley""]",journal,8,9,,,https://openalex.org/T10502,Advanced Memory and Neural Computing,1.0,Electrical and Electronic Engineering,Engineering,Physical Sciences,0.999985,True,True,97.0,98.0,Success
https://doi.org/10.1021/acs.chemmater.1c03622,https://openalex.org/W4220736983,https://doi.org/10.1021/acs.chemmater.1c03622,Chiral Ligand-Induced Structural Transformation of Low-Dimensional Hybrid Perovskite for Circularly Polarized Photodetection,Chiral Ligand-Induced Structural Transformation of Low-Dimensional Hybrid Perovskite for Circularly Polarized Photodetection,2022.0,29/3/2022,en,article,37.0,3.811,False,2025-04-25T18:52:14.792862,3/4/2022,False,https://doi.org/10.1021/acs.chemmater.1c03622,https://openalex.org/S66104727,Chemistry of Materials,0897-4756,False,True,American Chemical Society,"[""American Chemical Society""]",journal,34,7,2955,2962,https://openalex.org/T10247,Perovskite Materials and Applications,1.0,Electrical and Electronic Engineering,Engineering,Physical Sciences,0.999985,True,True,97.0,98.0,Success
https://doi.org/10.1016/j.jclepro.2022.131460,https://openalex.org/W4221028466,https://doi.org/10.1016/j.jclepro.2022.131460,"Towards a comprehensive review of the deterioration factors and modeling for sewer pipelines: A hybrid of bibliometric, scientometric, and meta-analysis approach","Towards a comprehensive review of the deterioration factors and modeling for sewer pipelines: A hybrid of bibliometric, scientometric, and meta-analysis approach",2022.0,26/3/2022,en,review,37.0,1.512,False,2025-04-21T00:48:45.083352,3/4/2022,False,https://doi.org/10.1016/j.jclepro.2022.131460,https://openalex.org/S58516903,Journal of Cleaner Production,0959-6526,False,True,Elsevier BV,"[""Elsevier BV""]",journal,351,,131460,131460,https://openalex.org/T11606,Infrastructure Maintenance and Monitoring,0.9992,Civil and Structural Engineering,Engineering,Physical Sciences,0.997199,True,True,97.0,98.0,Success
https://doi.org/10.1016/j.actamat.2022.117831,https://openalex.org/W4220858749,https://doi.org/10.1016/j.actamat.2022.117831,Combining synergetic effects of gradient nanotwins and nanoprecipitates in heterogeneous bronze alloy,Combining synergetic effects of gradient nanotwins and nanoprecipitates in heterogeneous bronze alloy,2022.0,8/3/2022,en,article,34.0,3.172,False,2025-04-23T19:43:07.802813,3/4/2022,False,https://doi.org/10.1016/j.actamat.2022.117831,https://openalex.org/S64016596,Acta Materialia,1359-6454,False,True,Elsevier BV,"[""Elsevier BV""]",journal,229,,117831,117831,https://openalex.org/T10204,Microstructure and mechanical properties,0.9995,Materials Chemistry,Materials Science,Physical Sciences,0.999974,True,True,97.0,98.0,Success
https://doi.org/10.1002/advs.202104488,https://openalex.org/W4214870517,https://doi.org/10.1002/advs.202104488,"Cadmium‐Doped Zinc Sulfide Shell as a Hole Injection Springboard for Red, Green, and Blue Quantum Dot Light‐Emitting Diodes","Cadmium‐Doped Zinc Sulfide Shell as a Hole Injection Springboard for Red, Green, and Blue Quantum Dot Light‐Emitting Diodes",2022.0,3/3/2022,en,article,36.0,3.358,False,2025-04-21T16:29:54.526988,5/3/2022,True,https://doi.org/10.1002/advs.202104488,https://openalex.org/S2737737698,Advanced Science,2198-3844,True,True,Wiley,"[""Wiley""]",journal,9,15,,,https://openalex.org/T10321,Quantum Dots Synthesis And Properties,1.0,Materials Chemistry,Materials Science,Physical Sciences,0.999974,True,True,97.0,98.0,Success
https://doi.org/10.1017/jfm.2021.1137,https://openalex.org/W4210372153,https://doi.org/10.1017/jfm.2021.1137,Three-dimensionality of hypersonic laminar flow over a double cone,Three-dimensionality of hypersonic laminar flow over a double cone,2022.0,25/1/2022,en,article,32.0,5.901,False,2025-04-23T18:31:20.166688,8/2/2022,True,https://doi.org/10.1017/jfm.2021.1137,https://openalex.org/S152000018,Journal of Fluid Mechanics,0022-1120,False,True,Cambridge University Press,"[""Cambridge University Press"", ""University of Cambridge""]",journal,935,,,,https://openalex.org/T10360,Fluid Dynamics and Turbulent Flows,0.9999,Computational Mechanics,Engineering,Physical Sciences,0.999914,True,True,97.0,98.0,Success
https://doi.org/10.1109/tits.2022.3140801,https://openalex.org/W4206164722,https://doi.org/10.1109/tits.2022.3140801,An Enhanced Information Sharing Roadside Unit Allocation Scheme for Vehicular Networks,An Enhanced Information Sharing Roadside Unit Allocation Scheme for Vehicular Networks,2022.0,13/1/2022,en,article,30.0,3.176,False,2025-04-18T08:42:17.863987,25/1/2022,False,https://doi.org/10.1109/tits.2022.3140801,https://openalex.org/S144771191,IEEE Transactions on Intelligent Transportation Systems,1524-9050,False,True,Institute of Electrical and Electronics Engineers,"[""Institute of Electrical and Electronics Engineers""]",journal,23,9,15462,15475,https://openalex.org/T10761,Vehicular Ad Hoc Networks (VANETs),0.9998,Electrical and Electronic Engineering,Engineering,Physical Sciences,0.726257,False,False,97.0,98.0,Success
https://doi.org/10.1016/j.scib.2021.10.005,https://openalex.org/W3109034009,https://doi.org/10.1016/j.scib.2021.10.005,An artificial neural network chip based on two-dimensional semiconductor,An artificial neural network chip based on two-dimensional semiconductor,2021.0,6/10/2021,en,article,39.0,2.883,False,2025-04-23T12:50:11.483717,7/12/2020,False,https://doi.org/10.1016/j.scib.2021.10.005,https://openalex.org/S4210187383,Science Bulletin,2095-9273,False,True,Elsevier BV,"[""Elsevier BV""]",journal,67,3,270,277,https://openalex.org/T10502,Advanced Memory and Neural Computing,0.9998,Electrical and Electronic Engineering,Engineering,Physical Sciences,0.762055,False,False,96.0,97.0,Success
https://doi.org/10.1109/tcsii.2021.3127952,https://openalex.org/W3211374183,https://doi.org/10.1109/tcsii.2021.3127952,Complex Network Analysis of the Bitcoin Transaction Network,Complex Network Analysis of the Bitcoin Transaction Network,2021.0,15/11/2021,en,article,36.0,3.405,False,2025-04-16T20:30:02.679832,22/11/2021,False,https://doi.org/10.1109/tcsii.2021.3127952,https://openalex.org/S93916849,IEEE Transactions on Circuits & Systems II Express Briefs,1549-7747,False,True,Institute of Electrical and Electronics Engineers,"[""Institute of Electrical and Electronics Engineers""]",journal,69,3,1009,1013,https://openalex.org/T10064,Complex Network Analysis Techniques,0.9998,Statistical and Nonlinear Physics,Physics and Astronomy,Physical Sciences,0.784902,False,False,96.0,97.0,Success
https://doi.org/10.3390/s22010404,https://openalex.org/W4226100380,https://doi.org/10.3390/s22010404,Proactive Guidance for Accurate UAV Landing on a Dynamic Platform: A Visual–Inertial Approach,Proactive Guidance for Accurate UAV Landing on a Dynamic Platform: A Visual–Inertial Approach,2022.0,5/1/2022,en,article,34.0,4.436,False,2025-04-18T10:06:21.830762,5/5/2022,True,https://doi.org/10.3390/s22010404,https://openalex.org/S101949793,Sensors,1424-8220,True,True,Multidisciplinary Digital Publishing Institute,"[""Multidisciplinary Digital Publishing Institute""]",journal,22,1,404,404,https://openalex.org/T10586,Robotic Path Planning Algorithms,0.9999,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,0.999948,True,True,97.0,98.0,Success
https://doi.org/10.1016/j.jhazmat.2021.128123,https://openalex.org/W4200404856,https://doi.org/10.1016/j.jhazmat.2021.128123,Contrasting effects of dry-wet and freeze-thaw aging on the immobilization of As in As-contaminated soils amended by zero-valent iron-embedded biochar,Contrasting effects of dry-wet and freeze-thaw aging on the immobilization of As in As-contaminated soils amended by zero-valent iron-embedded biochar,2021.0,24/12/2021,en,article,35.0,4.731,False,2025-04-20T14:20:01.838920,31/12/2021,False,https://doi.org/10.1016/j.jhazmat.2021.128123,https://openalex.org/S145089992,Journal of Hazardous Materials,0304-3894,False,True,Elsevier BV,"[""Elsevier BV""]",journal,426,,128123,128123,https://openalex.org/T10710,Arsenic contamination and mitigation,0.9997,Environmental Chemistry,Environmental Science,Physical Sciences,0.834892,False,False,96.0,97.0,Success
https://doi.org/10.1016/j.ijrobp.2021.11.007,https://openalex.org/W3213710568,https://doi.org/10.1016/j.ijrobp.2021.11.007,Virtual Contrast-Enhanced Magnetic Resonance Images Synthesis for Patients With Nasopharyngeal Carcinoma Using Multimodality-Guided Synergistic Neural Network,Virtual Contrast-Enhanced Magnetic Resonance Images Synthesis for Patients With Nasopharyngeal Carcinoma Using Multimodality-Guided Synergistic Neural Network,2021.0,12/11/2021,en,article,38.0,5.247,False,2025-04-21T07:13:06.155610,22/11/2021,False,https://doi.org/10.1016/j.ijrobp.2021.11.007,https://openalex.org/S110533041,International Journal of Radiation Oncology*Biology*Physics,0360-3016,False,True,Elsevier BV,"[""Elsevier BV""]",journal,112,4,1033,1044,https://openalex.org/T10378,Advanced MRI Techniques and Applications,0.9995,"Radiology, Nuclear Medicine and Imaging",Medicine,Health Sciences,0.840285,False,False,96.0,97.0,Success
https://doi.org/10.1016/j.jenvp.2021.101750,https://openalex.org/W4200183033,https://doi.org/10.1016/j.jenvp.2021.101750,Effects of perceived social norms on support for renewable energy transition: Moderation by national culture and environmental risks,Effects of perceived social norms on support for renewable energy transition: Moderation by national culture and environmental risks,2021.0,20/12/2021,en,article,40.0,9.61,False,2025-04-18T13:08:15.957117,31/12/2021,False,https://doi.org/10.1016/j.jenvp.2021.101750,https://openalex.org/S32271328,Journal of Environmental Psychology,0272-4944,False,True,Elsevier BV,"[""Elsevier BV""]",journal,79,,101750,101750,https://openalex.org/T10898,Environmental Education and Sustainability,0.9994,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences,0.934107,False,True,96.0,97.0,Success
https://doi.org/10.1080/10095020.2021.1996212,https://openalex.org/W4200618808,https://doi.org/10.1080/10095020.2021.1996212,Exploring metro vibrancy and its relationship with built environment: a cross-city comparison using multi-source urban data,Exploring metro vibrancy and its relationship with built environment: a cross-city comparison using multi-source urban data,2021.0,3/12/2021,en,article,38.0,4.381,False,2025-04-24T08:08:03.616790,31/12/2021,True,https://doi.org/10.1080/10095020.2021.1996212,https://openalex.org/S36798160,Geo-spatial Information Science,1009-5020,True,True,Taylor & Francis,"[""Taylor & Francis""]",journal,25,2,182,196,https://openalex.org/T11980,Human Mobility and Location-Based Analysis,0.9998,Transportation,Social Sciences,Social Sciences,0.838761,False,False,96.0,97.0,Success
https://doi.org/10.1109/tvt.2021.3132558,https://openalex.org/W4226033290,https://doi.org/10.1109/tvt.2021.3132558,A Multi-Vehicle Longitudinal Trajectory Collision Avoidance Strategy Using AEBS With Vehicle-Infrastructure Communication,A Multi-Vehicle Longitudinal Trajectory Collision Avoidance Strategy Using AEBS With Vehicle-Infrastructure Communication,2021.0,3/12/2021,en,article,29.0,3.494,False,2025-04-22T23:22:26.211665,5/5/2022,False,https://doi.org/10.1109/tvt.2021.3132558,https://openalex.org/S10936095,IEEE Transactions on Vehicular Technology,0018-9545,False,True,Institute of Electrical and Electronics Engineers,"[""Institute of Electrical and Electronics Engineers""]",journal,71,2,1253,1266,https://openalex.org/T10524,Traffic control and management,0.9997,Control and Systems Engineering,Engineering,Physical Sciences,0.654023,False,False,95.0,96.0,Success
https://doi.org/10.1002/aenm.202102991,https://openalex.org/W4200392645,https://doi.org/10.1002/aenm.202102991,An All‐Fabric Droplet‐Based Energy Harvester with Topology Optimization,An All‐Fabric Droplet‐Based Energy Harvester with Topology Optimization,2021.0,8/12/2021,en,article,34.0,2.622,False,2025-04-22T23:51:40.828983,31/12/2021,False,https://doi.org/10.1002/aenm.202102991,https://openalex.org/S2502627819,Advanced Energy Materials,1614-6832,False,True,Wiley,"[""Wiley""]",journal,12,9,,,https://openalex.org/T10338,Advanced Sensor and Energy Harvesting Materials,1.0,Biomedical Engineering,Engineering,Physical Sciences,0.729367,False,False,96.0,97.0,Success
https://doi.org/10.1016/j.corsci.2021.110007,https://openalex.org/W4200525377,https://doi.org/10.1016/j.corsci.2021.110007,Hydrogen embrittlement of additively manufactured AlCoCrFeNi2.1 eutectic high-entropy alloy,Hydrogen embrittlement of additively manufactured AlCoCrFeNi2.1 eutectic high-entropy alloy,2021.0,3/12/2021,en,article,33.0,3.366,False,2025-04-22T23:50:16.420549,31/12/2021,True,https://doi.org/10.1016/j.corsci.2021.110007,https://openalex.org/S96167972,Corrosion Science,0010-938X,False,True,Elsevier BV,"[""Elsevier BV""]",journal,195,,110007,110007,https://openalex.org/T11143,High Entropy Alloys Studies,0.9997,Mechanical Engineering,Engineering,Physical Sciences,0.778412,False,False,96.0,97.0,Success
https://doi.org/10.1111/1911-3846.12729,https://openalex.org/W3194140817,https://doi.org/10.1111/1911-3846.12729,Corporate Governance Reforms and <scp>Cross‐Listings</scp>: International Evidence*,Corporate Governance Reforms and <scp>Cross‐Listings</scp>: International Evidence*,2021.0,23/8/2021,en,article,40.0,9.923,False,2025-04-16T19:47:55.398184,30/8/2021,False,https://doi.org/10.1111/1911-3846.12729,https://openalex.org/S65924262,Contemporary Accounting Research,0823-9150,False,True,Wiley,"[""Wiley""]",journal,39,1,537,576,https://openalex.org/T10019,Corporate Finance and Governance,0.9998,Accounting,"Business, Management and Accounting",Social Sciences,0.99995,True,True,96.0,97.0,Success
https://doi.org/10.1021/acs.est.1c04596,https://openalex.org/W3209119897,https://doi.org/10.1021/acs.est.1c04596,Secondary Formation and Impacts of Gaseous Nitro-Phenolic Compounds in the Continental Outflow Observed at a Background Site in South China,Secondary Formation and Impacts of Gaseous Nitro-Phenolic Compounds in the Continental Outflow Observed at a Background Site in South China,2021.0,3/11/2021,en,article,56.0,4.361,False,2025-04-19T21:40:19.199031,8/11/2021,False,https://doi.org/10.1021/acs.est.1c04596,https://openalex.org/S13479253,Environmental Science & Technology,0013-936X,False,True,American Chemical Society,"[""American Chemical Society""]",journal,56,11,6933,6943,https://openalex.org/T10075,Atmospheric chemistry and aerosols,0.9998,Atmospheric Science,Earth and Planetary Sciences,Physical Sciences,0.999901,True,True,98.0,99.0,Success
https://doi.org/10.1016/j.cemconres.2021.106669,https://openalex.org/W3213525279,https://doi.org/10.1016/j.cemconres.2021.106669,Strength degradation of seawater-mixed alite pastes: an explanation from statistical nanoindentation perspective,Strength degradation of seawater-mixed alite pastes: an explanation from statistical nanoindentation perspective,2021.0,15/11/2021,en,article,35.0,4.148,False,2025-04-19T11:01:41.664265,22/11/2021,False,https://doi.org/10.1016/j.cemconres.2021.106669,https://openalex.org/S186020892,Cement and Concrete Research,0008-8846,False,True,Elsevier BV,"[""Elsevier BV""]",journal,152,,106669,106669,https://openalex.org/T10033,Concrete and Cement Materials Research,0.9999,Civil and Structural Engineering,Engineering,Physical Sciences,0.803477,False,False,96.0,97.0,Success
https://doi.org/10.1002/mrm.29044,https://openalex.org/W3207176639,https://doi.org/10.1002/mrm.29044,Deep neural network based CEST and AREX processing: Application in imaging a model of Alzheimer’s disease at 3 T,Deep neural network based CEST and AREX processing: Application in imaging a model of Alzheimer’s disease at 3 T,2021.0,17/10/2021,en,article,38.0,2.686,False,2025-04-19T19:01:54.711170,25/10/2021,False,https://doi.org/10.1002/mrm.29044,https://openalex.org/S111160002,Magnetic Resonance in Medicine,0740-3194,False,True,Wiley,"[""Wiley""]",journal,87,3,1529,1545,https://openalex.org/T11279,Lanthanide and Transition Metal Complexes,1.0,Materials Chemistry,Materials Science,Physical Sciences,0.999975,True,True,96.0,97.0,Success
https://doi.org/10.1016/j.ijpe.2021.108320,https://openalex.org/W3204269367,https://doi.org/10.1016/j.ijpe.2021.108320,Cope with the COVID-19 pandemic: Dynamic bed allocation and patient subsidization in a public healthcare system,Cope with the COVID-19 pandemic: Dynamic bed allocation and patient subsidization in a public healthcare system,2021.0,5/10/2021,en,article,34.0,9.479,False,2025-04-18T13:06:15.116330,11/10/2021,True,https://doi.org/10.1016/j.ijpe.2021.108320,https://openalex.org/S184816971,International Journal of Production Economics,0925-5273,False,True,Elsevier BV,"[""Elsevier BV""]",journal,243,,108320,108320,https://openalex.org/T11773,Healthcare Operations and Scheduling Optimization,0.9995,Emergency Medical Services,Health Professions,Health Sciences,0.905332,False,True,96.0,97.0,Success
https://doi.org/10.1109/jiot.2021.3078166,https://openalex.org/W3160909801,https://doi.org/10.1109/jiot.2021.3078166,Real-Time Water Quality Monitoring and Estimation in AIoT for Freshwater Biodiversity Conservation,Real-Time Water Quality Monitoring and Estimation in AIoT for Freshwater Biodiversity Conservation,2021.0,8/5/2021,en,article,31.0,1.903,False,2025-04-23T00:49:06.452596,24/5/2021,False,https://doi.org/10.1109/jiot.2021.3078166,https://openalex.org/S2480266640,IEEE Internet of Things Journal,2327-4662,False,True,Institute of Electrical and Electronics Engineers,"[""Institute of Electrical and Electronics Engineers""]",journal,9,16,14366,14374,https://openalex.org/T12697,Water Quality Monitoring Technologies,0.9995,Water Science and Technology,Environmental Science,Physical Sciences,0.99992,True,True,95.0,96.0,Success
https://doi.org/10.1109/tmc.2021.3053230,https://openalex.org/W3124433578,https://doi.org/10.1109/tmc.2021.3053230,Resource Allocation and Consensus of Blockchains in Pervasive Edge Computing Environments,Resource Allocation and Consensus of Blockchains in Pervasive Edge Computing Environments,2021.0,20/1/2021,en,article,34.0,8.965,False,2025-04-17T20:47:16.824810,1/2/2021,True,https://doi.org/10.1109/tmc.2021.3053230,https://openalex.org/S69141925,IEEE Transactions on Mobile Computing,1536-1233,False,True,IEEE Computer Society,"[""IEEE Computer Society"", ""Institute of Electrical and Electronics Engineers""]",journal,21,9,3298,3311,https://openalex.org/T10270,Blockchain Technology Applications and Security,0.9997,Information Systems,Computer Science,Physical Sciences,0.999983,True,True,96.0,97.0,Success
