doi,oa_id,oa_doi,oa_title,oa_display_name,oa_publication_year,oa_publication_date,oa_language,oa_type,oa_cited_by_count,oa_fwci,oa_is_retracted,oa_updated_date,oa_created_date,oa_primary_location_is_oa,oa_primary_location_landing_page_url,oa_primary_location_source_id,oa_primary_location_source_name,oa_primary_location_source_issn_l,oa_primary_location_source_is_oa,oa_primary_location_source_is_indexed_in_scopus,oa_primary_location_source_host_org_name,oa_primary_location_source_host_org_lineage_names,oa_primary_location_source_type,oa_biblio_volume,oa_biblio_issue,oa_biblio_first_page,oa_biblio_last_page,oa_primary_topic_id,oa_primary_topic_name,oa_primary_topic_score,oa_primary_topic_subfield_name,oa_primary_topic_field_name,oa_primary_topic_domain_name,oa_cnp_value,oa_cnp_is_top_1_percent,oa_cnp_is_top_10_percent,oa_cbpy_min,oa_cbpy_max,oa_status
https://doi.org/10.1016/j.autcon.2023.105135,https://openalex.org/W4387925001,https://doi.org/10.1016/j.autcon.2023.105135,Critical success factors for implementing blockchain technology in construction,Critical success factors for implementing blockchain technology in construction,2023.0,24/10/2023,en,article,26.0,19.103,False,2025-04-17T16:19:28.717185,25/10/2023,True,https://doi.org/10.1016/j.autcon.2023.105135,https://openalex.org/S172073041,Automation in Construction,0926-5805,False,True,Elsevier BV,"[""Elsevier BV""]",journal,156,,105135,105135,https://openalex.org/T10270,Blockchain Technology Applications and Security,0.9966,Information Systems,Computer Science,Physical Sciences,0.999983,True,True,98.0,99.0,Success
https://doi.org/10.1063/5.0160388,https://openalex.org/W4386770568,https://doi.org/10.1063/5.0160388,"Laminar flow over a rectangular cylinder experiencing torsional flutter: Dynamic response, forces and coherence modes","Laminar flow over a rectangular cylinder experiencing torsional flutter: Dynamic response, forces and coherence modes",2023.0,1/9/2023,en,article,24.0,7.451,False,2025-04-22T12:28:25.307186,16/9/2023,True,https://doi.org/10.1063/5.0160388,https://openalex.org/S22862804,Physics of Fluids,1070-6631,False,True,American Institute of Physics,"[""American Institute of Physics""]",journal,35,9,,,https://openalex.org/T11254,Fluid Dynamics and Vibration Analysis,1.0,Computational Mechanics,Engineering,Physical Sciences,0.999915,True,True,98.0,99.0,Success
https://doi.org/10.1145/3580305.3599869,https://openalex.org/W4385565171,https://doi.org/10.1145/3580305.3599869,Multi-factor Sequential Re-ranking with Perception-Aware Diversification,Multi-factor Sequential Re-ranking with Perception-Aware Diversification,2023.0,4/8/2023,en,article,28.0,13.19,False,2025-04-16T19:23:42.721594,5/8/2023,True,https://doi.org/10.1145/3580305.3599869,https://openalex.org/S4363608767,Proceedings of the 28th ACM SIGKDD Conference on Knowledge Discovery and Data Mining,,False,False,,[],conference,,,5327,5337,https://openalex.org/T10203,Recommender Systems and Techniques,0.9996,Information Systems,Computer Science,Physical Sciences,0.999444,True,True,98.0,99.0,Success
https://doi.org/10.1016/j.biomaterials.2023.122311,https://openalex.org/W4386319835,https://doi.org/10.1016/j.biomaterials.2023.122311,"Gas station in blood vessels: An endothelium mimicking, self-sustainable nitric oxide fueling stent coating for prevention of thrombosis and restenosis","Gas station in blood vessels: An endothelium mimicking, self-sustainable nitric oxide fueling stent coating for prevention of thrombosis and restenosis",2023.0,31/8/2023,en,article,27.0,15.759,False,2025-04-25T07:57:44.773456,1/9/2023,False,https://doi.org/10.1016/j.biomaterials.2023.122311,https://openalex.org/S163807576,Biomaterials,0142-9612,False,True,Elsevier BV,"[""Elsevier BV""]",journal,302,,122311,122311,https://openalex.org/T10193,Coronary Interventions and Diagnostics,0.9991,Surgery,Medicine,Health Sciences,0.999982,True,True,98.0,99.0,Success
https://doi.org/10.1002/adfm.202306149,https://openalex.org/W4386349574,https://doi.org/10.1002/adfm.202306149,Physical Reservoir Computing Based on Nanoscale Materials and Devices,Physical Reservoir Computing Based on Nanoscale Materials and Devices,2023.0,31/8/2023,en,article,24.0,6.499,False,2025-04-16T10:57:36.347142,2/9/2023,False,https://doi.org/10.1002/adfm.202306149,https://openalex.org/S135204980,Advanced Functional Materials,1616-301X,False,False,Wiley,"[""Wiley""]",journal,33,43,,,https://openalex.org/T12611,Neural Networks and Reservoir Computing,1.0,Artificial Intelligence,Computer Science,Physical Sciences,0.999978,True,True,98.0,99.0,Success
https://doi.org/10.3390/buildings13082061,https://openalex.org/W4385812099,https://doi.org/10.3390/buildings13082061,Roles of Artificial Intelligence and Machine Learning in Enhancing Construction Processes and Sustainable Communities,Roles of Artificial Intelligence and Machine Learning in Enhancing Construction Processes and Sustainable Communities,2023.0,13/8/2023,en,article,26.0,6.168,False,2025-03-30T11:18:18.767603,15/8/2023,True,https://doi.org/10.3390/buildings13082061,https://openalex.org/S4210191137,Buildings,2075-5309,True,True,Multidisciplinary Digital Publishing Institute,"[""Multidisciplinary Digital Publishing Institute""]",journal,13,8,2061,2061,https://openalex.org/T11006,BIM and Construction Integration,0.9874,Building and Construction,Engineering,Physical Sciences,0.99993,True,True,98.0,99.0,Success
https://doi.org/10.3390/act12080323,https://openalex.org/W4385811727,https://doi.org/10.3390/act12080323,Recent Advancements in Augmented Reality for Robotic Applications: A Survey,Recent Advancements in Augmented Reality for Robotic Applications: A Survey,2023.0,13/8/2023,en,article,23.0,5.122,False,2025-04-21T04:45:34.038175,15/8/2023,True,https://doi.org/10.3390/act12080323,https://openalex.org/S2736557103,Actuators,2076-0825,True,True,Multidisciplinary Digital Publishing Institute,"[""Multidisciplinary Digital Publishing Institute""]",journal,12,8,323,323,https://openalex.org/T10888,Augmented Reality Applications,0.9998,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,0.99996,True,True,98.0,99.0,Success
https://doi.org/10.1109/tifs.2023.3302509,https://openalex.org/W4385627058,https://doi.org/10.1109/tifs.2023.3302509,Obfuscation-Resilient Android Malware Analysis Based on Complementary Features,Obfuscation-Resilient Android Malware Analysis Based on Complementary Features,2023.0,1/1/2023,en,article,22.0,8.188,False,2025-04-25T17:49:37.017443,8/8/2023,False,https://doi.org/10.1109/tifs.2023.3302509,https://openalex.org/S61310614,IEEE Transactions on Information Forensics and Security,1556-6013,False,True,Institute of Electrical and Electronics Engineers,"[""Institute of Electrical and Electronics Engineers""]",journal,18,,5056,5068,https://openalex.org/T11241,Advanced Malware Detection Techniques,1.0,Signal Processing,Computer Science,Physical Sciences,0.999815,True,True,97.0,98.0,Success
https://doi.org/10.1021/jacs.3c03672,https://openalex.org/W4383645614,https://doi.org/10.1021/jacs.3c03672,Engineering Metal–Organic Frameworks with Tunable Colors for High-Performance Wireless Communication,Engineering Metal–Organic Frameworks with Tunable Colors for High-Performance Wireless Communication,2023.0,8/7/2023,en,article,24.0,3.709,False,2025-04-23T20:53:55.282942,9/7/2023,True,https://doi.org/10.1021/jacs.3c03672,https://openalex.org/S111155417,Journal of the American Chemical Society,0002-7863,False,True,American Chemical Society,"[""American Chemical Society""]",journal,145,28,15435,15442,https://openalex.org/T10096,Metal-Organic Frameworks: Synthesis and Applications,0.9997,Inorganic Chemistry,Chemistry,Physical Sciences,0.999818,True,True,98.0,99.0,Success
https://doi.org/10.1016/j.tifs.2023.06.031,https://openalex.org/W4383665132,https://doi.org/10.1016/j.tifs.2023.06.031,Cell culture medium cycling in cultured meat: Key factors and potential strategies,Cell culture medium cycling in cultured meat: Key factors and potential strategies,2023.0,8/7/2023,en,article,26.0,5.051,False,2025-04-22T21:26:23.253531,9/7/2023,False,https://doi.org/10.1016/j.tifs.2023.06.031,https://openalex.org/S89023782,Trends in Food Science & Technology,0924-2244,False,True,Elsevier BV,"[""Elsevier BV""]",journal,138,,564,576,https://openalex.org/T11663,Viral Infectious Diseases and Gene Expression in Insects,0.9929,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.999982,True,True,98.0,99.0,Success
https://doi.org/10.25300/misq/2022/17248,https://openalex.org/W4371779583,https://doi.org/10.25300/misq/2022/17248,Understanding the Digital Resilience of Physicians during the COVID-19 Pandemic: An Empirical Study,Understanding the Digital Resilience of Physicians during the COVID-19 Pandemic: An Empirical Study,2023.0,1/3/2023,en,article,22.0,7.636,False,2025-04-19T03:22:00.648109,7/5/2023,False,https://doi.org/10.25300/misq/2022/17248,https://openalex.org/S57293258,MIS Quarterly,0276-7783,False,True,MIS Quarterly,"[""MIS Quarterly""]",journal,47,1,391,422,https://openalex.org/T11711,COVID-19 Pandemic Impacts,0.9076,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences,0.999978,True,True,98.0,99.0,Success
https://doi.org/10.1109/tlt.2023.3290814,https://openalex.org/W4382726291,https://doi.org/10.1109/tlt.2023.3290814,Toward an Edu-Metaverse of Knowledge: Immersive Exploration of University Courses,Toward an Edu-Metaverse of Knowledge: Immersive Exploration of University Courses,2023.0,29/6/2023,en,article,24.0,6.245,False,2025-04-25T10:38:42.343363,1/7/2023,True,https://doi.org/10.1109/tlt.2023.3290814,https://openalex.org/S130363450,IEEE Transactions on Learning Technologies,1939-1382,False,True,Institute of Electrical and Electronics Engineers,"[""Institute of Electrical and Electronics Engineers""]",journal,16,6,1096,1110,https://openalex.org/T10648,Virtual Reality Applications and Impacts,0.9998,Human-Computer Interaction,Computer Science,Physical Sciences,0.999769,True,True,98.0,99.0,Success
https://doi.org/10.1109/cvpr52729.2023.02256,https://openalex.org/W4386065780,https://doi.org/10.1109/cvpr52729.2023.02256,Decomposed Soft Prompt Guided Fusion Enhancing for Compositional Zero-Shot Learning,Decomposed Soft Prompt Guided Fusion Enhancing for Compositional Zero-Shot Learning,2023.0,1/6/2023,en,article,19.0,4.874,False,2025-04-25T00:24:35.332974,23/8/2023,False,https://doi.org/10.1109/cvpr52729.2023.02256,https://openalex.org/S4363607701,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),,False,False,,[],conference,,,,,https://openalex.org/T11307,Domain Adaptation and Few-Shot Learning,0.9996,Artificial Intelligence,Computer Science,Physical Sciences,0.790601,False,False,97.0,98.0,Success
https://doi.org/10.1016/j.apcatb.2023.123008,https://openalex.org/W4380894247,https://doi.org/10.1016/j.apcatb.2023.123008,Nickel-nitride composite: An eco-friendly and efficient alternative to platinum for electrocatalytic hydrogen production,Nickel-nitride composite: An eco-friendly and efficient alternative to platinum for electrocatalytic hydrogen production,2023.0,16/6/2023,en,article,21.0,2.041,False,2025-04-26T08:07:21.718064,17/6/2023,True,https://doi.org/10.1016/j.apcatb.2023.123008,https://openalex.org/S134307298,Applied Catalysis B Environment and Energy,0926-3373,False,True,Elsevier BV,"[""Elsevier BV""]",journal,337,,123008,123008,https://openalex.org/T10030,Electrocatalysts for Energy Conversion,0.9999,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences,0.999938,True,True,97.0,98.0,Success
https://doi.org/10.1016/j.jrmge.2023.02.025,https://openalex.org/W4365517451,https://doi.org/10.1016/j.jrmge.2023.02.025,A hybrid attention deep learning network for refined segmentation of cracks from shield tunnel lining images,A hybrid attention deep learning network for refined segmentation of cracks from shield tunnel lining images,2023.0,14/4/2023,en,article,21.0,4.976,False,2025-04-20T03:45:45.779729,15/4/2023,True,https://doi.org/10.1016/j.jrmge.2023.02.025,https://openalex.org/S2764891560,Journal of Rock Mechanics and Geotechnical Engineering,1674-7755,True,True,Elsevier BV,"[""Elsevier BV""]",journal,15,12,3105,3117,https://openalex.org/T11606,Infrastructure Maintenance and Monitoring,0.9999,Civil and Structural Engineering,Engineering,Physical Sciences,0.999963,True,True,97.0,98.0,Success
https://doi.org/10.3389/fpls.2023.1166296,https://openalex.org/W4378349147,https://doi.org/10.3389/fpls.2023.1166296,LightMixer: A novel lightweight convolutional neural network for tomato disease detection,LightMixer: A novel lightweight convolutional neural network for tomato disease detection,2023.0,9/5/2023,en,article,20.0,5.84,False,2025-04-23T16:57:22.103477,27/5/2023,True,https://doi.org/10.3389/fpls.2023.1166296,https://openalex.org/S2493613807,Frontiers in Plant Science,1664-462X,True,True,Frontiers Media,"[""Frontiers Media""]",journal,14,,,,https://openalex.org/T10616,Smart Agriculture and AI,0.9997,Plant Science,Agricultural and Biological Sciences,Life Sciences,0.999975,True,True,97.0,98.0,Success
https://doi.org/10.1002/adfm.202302820,https://openalex.org/W4377226673,https://doi.org/10.1002/adfm.202302820,Natural Bio‐additive Chlorophyll Derivative Enables 17.30% Efficiency Organic Solar Cells,Natural Bio‐additive Chlorophyll Derivative Enables 17.30% Efficiency Organic Solar Cells,2023.0,21/5/2023,en,article,20.0,3.953,False,2025-04-17T13:50:05.946209,23/5/2023,False,https://doi.org/10.1002/adfm.202302820,https://openalex.org/S135204980,Advanced Functional Materials,1616-301X,False,False,Wiley,"[""Wiley""]",journal,33,37,,,https://openalex.org/T10045,Organic Electronics and Photovoltaics,0.9998,Electrical and Electronic Engineering,Engineering,Physical Sciences,0.999987,True,True,97.0,98.0,Success
https://doi.org/10.1080/17452759.2023.2203695,https://openalex.org/W4382618853,https://doi.org/10.1080/17452759.2023.2203695,Robot-assisted conformal additive manufacturing for continuous fibre-reinforced grid-stiffened shell structures,Robot-assisted conformal additive manufacturing for continuous fibre-reinforced grid-stiffened shell structures,2023.0,4/5/2023,en,article,22.0,4.115,False,2025-04-21T15:11:31.962307,30/6/2023,True,https://doi.org/10.1080/17452759.2023.2203695,https://openalex.org/S152936027,Virtual and Physical Prototyping,1745-2759,True,True,Taylor & Francis,"[""Taylor & Francis""]",journal,18,1,,,https://openalex.org/T10783,Additive Manufacturing and 3D Printing Technologies,1.0,Automotive Engineering,Engineering,Physical Sciences,0.999903,True,True,98.0,99.0,Success
https://doi.org/10.1021/acsnano.3c03156,https://openalex.org/W4367836942,https://doi.org/10.1021/acsnano.3c03156,High-Strength Magnetic Hydrogels with Photoweldability Made by Stepwise Assembly of Magnetic-Nanoparticle-Integrated Aramid Nanofiber Composites,High-Strength Magnetic Hydrogels with Photoweldability Made by Stepwise Assembly of Magnetic-Nanoparticle-Integrated Aramid Nanofiber Composites,2023.0,3/5/2023,en,article,28.0,4.75,False,2025-04-22T13:04:09.527360,4/5/2023,False,https://doi.org/10.1021/acsnano.3c03156,https://openalex.org/S145476921,ACS Nano,1936-0851,False,True,American Chemical Society,"[""American Chemical Society""]",journal,17,10,9622,9632,https://openalex.org/T10338,Advanced Sensor and Energy Harvesting Materials,0.999,Biomedical Engineering,Engineering,Physical Sciences,0.999975,True,True,98.0,99.0,Success
https://doi.org/10.1016/j.jobe.2023.106786,https://openalex.org/W4375865002,https://doi.org/10.1016/j.jobe.2023.106786,A cost-efficient UHPC incorporated with coarse aggregates and macro fibres recycled from waste GFRP,A cost-efficient UHPC incorporated with coarse aggregates and macro fibres recycled from waste GFRP,2023.0,8/5/2023,en,article,23.0,5.45,False,2025-04-22T10:15:48.680674,10/5/2023,False,https://doi.org/10.1016/j.jobe.2023.106786,https://openalex.org/S2764478331,Journal of Building Engineering,2352-7102,False,True,Elsevier BV,"[""Elsevier BV""]",journal,73,,106786,106786,https://openalex.org/T10687,Innovative concrete reinforcement materials,0.9996,Civil and Structural Engineering,Engineering,Physical Sciences,0.999963,True,True,98.0,99.0,Success
https://doi.org/10.1016/j.aei.2023.101994,https://openalex.org/W4376605819,https://doi.org/10.1016/j.aei.2023.101994,Federated learning for green shipping optimization and management,Federated learning for green shipping optimization and management,2023.0,1/4/2023,en,article,20.0,3.47,False,2025-04-25T02:19:23.352603,17/5/2023,False,https://doi.org/10.1016/j.aei.2023.101994,https://openalex.org/S112141509,Advanced Engineering Informatics,1474-0346,False,True,Elsevier BV,"[""Elsevier BV""]",journal,56,,101994,101994,https://openalex.org/T12126,Maritime Transport Emissions and Efficiency,0.999,Environmental Engineering,Environmental Science,Physical Sciences,0.999906,True,True,97.0,98.0,Success
https://doi.org/10.1016/j.jobe.2023.106747,https://openalex.org/W4368367112,https://doi.org/10.1016/j.jobe.2023.106747,Freeze‒thaw damage model for concrete considering a nonuniform temperature field,Freeze‒thaw damage model for concrete considering a nonuniform temperature field,2023.0,4/5/2023,en,article,25.0,5.924,False,2025-04-21T04:51:12.147012,5/5/2023,False,https://doi.org/10.1016/j.jobe.2023.106747,https://openalex.org/S2764478331,Journal of Building Engineering,2352-7102,False,True,Elsevier BV,"[""Elsevier BV""]",journal,72,,106747,106747,https://openalex.org/T12152,Concrete Properties and Behavior,0.9994,Civil and Structural Engineering,Engineering,Physical Sciences,0.999963,True,True,98.0,99.0,Success
https://doi.org/10.1016/j.memsci.2023.121637,https://openalex.org/W4362604378,https://doi.org/10.1016/j.memsci.2023.121637,A robust direct-propane solid oxide fuel cell with hierarchically oriented full ceramic anode consisting with in-situ exsolved metallic nano-catalysts,A robust direct-propane solid oxide fuel cell with hierarchically oriented full ceramic anode consisting with in-situ exsolved metallic nano-catalysts,2023.0,5/4/2023,en,article,22.0,3.323,False,2025-04-22T01:03:09.497470,6/4/2023,True,https://doi.org/10.1016/j.memsci.2023.121637,https://openalex.org/S119469986,Journal of Membrane Science,0376-7388,False,True,Elsevier BV,"[""Elsevier BV""]",journal,677,,121637,121637,https://openalex.org/T10311,Advancements in Solid Oxide Fuel Cells,0.9999,Materials Chemistry,Materials Science,Physical Sciences,0.999974,True,True,97.0,98.0,Success
https://doi.org/10.1093/jnci/djad012,https://openalex.org/W4318755438,https://doi.org/10.1093/jnci/djad012,Recommendations for Epstein-Barr virus–based screening for nasopharyngeal cancer in high- and intermediate-risk regions,Recommendations for Epstein-Barr virus–based screening for nasopharyngeal cancer in high- and intermediate-risk regions,2023.0,31/1/2023,en,article,25.0,7.313,False,2025-04-23T17:08:11.101391,2/2/2023,True,https://doi.org/10.1093/jnci/djad012,https://openalex.org/S98010888,JNCI Journal of the National Cancer Institute,0027-8874,False,True,Oxford University Press,"[""University of Oxford"", ""Oxford University Press""]",journal,115,4,355,364,https://openalex.org/T10685,Viral-associated cancers and disorders,0.9979,Oncology,Medicine,Health Sciences,0.999963,True,True,98.0,99.0,Success
https://doi.org/10.1021/acsenergylett.3c00134,https://openalex.org/W4362575820,https://doi.org/10.1021/acsenergylett.3c00134,Multicolor Display Fabricated via Stacking CW Laser-Patterned Perovskite Films,Multicolor Display Fabricated via Stacking CW Laser-Patterned Perovskite Films,2023.0,3/4/2023,en,article,23.0,4.545,False,2025-04-26T22:04:58.320473,6/4/2023,False,https://doi.org/10.1021/acsenergylett.3c00134,https://openalex.org/S2764414965,ACS Energy Letters,2380-8195,False,True,American Chemical Society,"[""American Chemical Society""]",journal,8,4,2025,2032,https://openalex.org/T10247,Perovskite Materials and Applications,1.0,Electrical and Electronic Engineering,Engineering,Physical Sciences,0.999987,True,True,98.0,99.0,Success
https://doi.org/10.1002/adma.202212315,https://openalex.org/W4319163362,https://doi.org/10.1002/adma.202212315,Quantifiable Relationship Between Antibacterial Efficacy and Electro–Mechanical Intervention on Nanowire Arrays,Quantifiable Relationship Between Antibacterial Efficacy and Electro–Mechanical Intervention on Nanowire Arrays,2023.0,4/2/2023,en,article,25.0,4.857,False,2025-04-18T14:05:17.734758,4/2/2023,False,https://doi.org/10.1002/adma.202212315,https://openalex.org/S99352657,Advanced Materials,0935-9648,False,True,,[],journal,35,19,,,https://openalex.org/T10593,Bacterial biofilms and quorum sensing,0.9989,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,0.999982,True,True,98.0,99.0,Success
https://doi.org/10.1016/b978-0-323-91873-2.00015-7,https://openalex.org/W4318261647,https://doi.org/10.1016/b978-0-323-91873-2.00015-7,Biochar for sustainable construction industry,Biochar for sustainable construction industry,2023.0,1/1/2023,en,book-chapter,10.0,25.063,False,2025-04-24T17:42:28.222404,28/1/2023,False,https://doi.org/10.1016/b978-0-323-91873-2.00015-7,https://openalex.org/S4306463230,Elsevier eBooks,,False,False,Elsevier BV,"[""Elsevier BV""]",ebook platform,,,63,95,https://openalex.org/T10033,Concrete and Cement Materials Research,0.9995,Civil and Structural Engineering,Engineering,Physical Sciences,0.99974,True,True,94.0,95.0,Success
