doi,oa_id,oa_doi,oa_title,oa_display_name,oa_publication_year,oa_publication_date,oa_language,oa_type,oa_cited_by_count,oa_fwci,oa_is_retracted,oa_updated_date,oa_created_date,oa_primary_location_is_oa,oa_primary_location_landing_page_url,oa_primary_location_source_id,oa_primary_location_source_name,oa_primary_location_source_issn_l,oa_primary_location_source_is_oa,oa_primary_location_source_is_indexed_in_scopus,oa_primary_location_source_host_org_name,oa_primary_location_source_host_org_lineage_names,oa_primary_location_source_type,oa_biblio_volume,oa_biblio_issue,oa_biblio_first_page,oa_biblio_last_page,oa_primary_topic_id,oa_primary_topic_name,oa_primary_topic_score,oa_primary_topic_subfield_name,oa_primary_topic_field_name,oa_primary_topic_domain_name,oa_cnp_value,oa_cnp_is_top_1_percent,oa_cnp_is_top_10_percent,oa_cbpy_min,oa_cbpy_max,oa_status
https://doi.org/10.1016/j.landurbplan.2020.103934,https://openalex.org/W3084055691,https://doi.org/10.1016/j.landurbplan.2020.103934,"Co-visitation network in tourism-driven peri-urban area based on social media analytics: A case study in Shenzhen, China","Co-visitation network in tourism-driven peri-urban area based on social media analytics: A case study in Shenzhen, China",2020.0,8/9/2020,en,article,29.0,6.878,False,2025-04-23T17:48:48.739544,14/9/2020,False,https://doi.org/10.1016/j.landurbplan.2020.103934,https://openalex.org/S104597489,Landscape and Urban Planning,0169-2046,False,True,Elsevier BV,"[""Elsevier BV""]",journal,204,,103934,103934,https://openalex.org/T10055,Diverse Aspects of Tourism Research,0.9965,Sociology and Political Science,Social Sciences,Social Sciences,0.95373,False,True,94.0,95.0,Success
https://doi.org/10.1016/j.conbuildmat.2020.120378,https://openalex.org/W3081573437,https://doi.org/10.1016/j.conbuildmat.2020.120378,Experimental investigation on the development of pore clogging in novel porous pavement based on polyurethane,Experimental investigation on the development of pore clogging in novel porous pavement based on polyurethane,2020.0,1/9/2020,en,article,27.0,1.555,False,2025-04-27T01:07:36.520046,8/9/2020,False,https://doi.org/10.1016/j.conbuildmat.2020.120378,https://openalex.org/S29980478,Construction and Building Materials,0950-0618,False,True,Elsevier BV,"[""Elsevier BV""]",journal,258,,120378,120378,https://openalex.org/T11119,Urban Stormwater Management Solutions,0.9989,Environmental Engineering,Environmental Science,Physical Sciences,0.999901,True,True,93.0,94.0,Success
https://doi.org/10.1016/j.combustflame.2020.08.032,https://openalex.org/W3082112481,https://doi.org/10.1016/j.combustflame.2020.08.032,Microgravity combustion of polyethylene droplet in drop tower,Microgravity combustion of polyethylene droplet in drop tower,2020.0,31/8/2020,en,article,31.0,3.725,False,2025-04-18T12:50:24.417175,8/9/2020,False,https://doi.org/10.1016/j.combustflame.2020.08.032,https://openalex.org/S32869529,Combustion and Flame,0010-2180,False,True,Elsevier BV,"[""Elsevier BV""]",journal,222,,18,26,https://openalex.org/T11317,Fire dynamics and safety research,0.9993,"Safety, Risk, Reliability and Quality",Engineering,Physical Sciences,0.999806,True,True,94.0,95.0,Success
https://doi.org/10.1016/j.oceaneng.2020.107921,https://openalex.org/W3081208691,https://doi.org/10.1016/j.oceaneng.2020.107921,Micro-mechanical analysis of caisson foundation in sand using DEM: Particle breakage effect,Micro-mechanical analysis of caisson foundation in sand using DEM: Particle breakage effect,2020.0,22/8/2020,en,article,29.0,2.885,False,2025-04-18T12:50:16.421574,1/9/2020,False,https://doi.org/10.1016/j.oceaneng.2020.107921,https://openalex.org/S76910236,Ocean Engineering,0029-8018,False,True,Elsevier BV,"[""Elsevier BV""]",journal,215,,107921,107921,https://openalex.org/T10233,Geotechnical Engineering and Soil Mechanics,0.9998,Civil and Structural Engineering,Engineering,Physical Sciences,0.709409,False,False,94.0,95.0,Success
https://doi.org/10.3389/fneur.2020.00755,https://openalex.org/W3045664246,https://doi.org/10.3389/fneur.2020.00755,Regression of Plaque Enhancement Within Symptomatic Middle Cerebral Artery Atherosclerosis: A High-Resolution MRI Study,Regression of Plaque Enhancement Within Symptomatic Middle Cerebral Artery Atherosclerosis: A High-Resolution MRI Study,2020.0,28/7/2020,en,article,26.0,2.843,False,2025-03-24T09:22:00.133283,3/8/2020,True,https://doi.org/10.3389/fneur.2020.00755,https://openalex.org/S96975567,Frontiers in Neurology,1664-2295,True,True,Frontiers Media,"[""Frontiers Media""]",journal,11,,,,https://openalex.org/T10816,Cerebrovascular and Carotid Artery Diseases,1.0,Pulmonary and Respiratory Medicine,Medicine,Health Sciences,0.999976,True,True,93.0,94.0,Success
https://doi.org/10.1016/j.enbenv.2020.02.002,https://openalex.org/W3009246887,https://doi.org/10.1016/j.enbenv.2020.02.002,Effect of traffic tidal flow on pollutant dispersion in various street canyons and corresponding mitigation strategies,Effect of traffic tidal flow on pollutant dispersion in various street canyons and corresponding mitigation strategies,2020.0,6/3/2020,en,article,32.0,2.374,False,2025-04-23T08:01:16.994972,13/3/2020,True,https://doi.org/10.1016/j.enbenv.2020.02.002,https://openalex.org/S4210206740,Energy and Built Environment,2666-1233,True,True,Elsevier BV,"[""Elsevier BV""]",journal,1,3,242,253,https://openalex.org/T11371,Wind and Air Flow Studies,1.0,Environmental Engineering,Environmental Science,Physical Sciences,0.999901,True,True,94.0,95.0,Success
https://doi.org/10.1108/jfm-02-2020-0010,https://openalex.org/W3044976152,https://doi.org/10.1108/jfm-02-2020-0010,Determining and assessing the risks of commercial and recreational complex building projects in developing countries: a survey of experts in Iran,Determining and assessing the risks of commercial and recreational complex building projects in developing countries: a survey of experts in Iran,2020.0,22/7/2020,en,article,32.0,3.955,False,2025-04-16T12:53:36.626714,29/7/2020,False,https://doi.org/10.1108/jfm-02-2020-0010,https://openalex.org/S28752750,Journal of Facilities Management,1472-5967,False,True,Emerald Publishing Limited,"[""Emerald Publishing Limited""]",journal,18,3,259,282,https://openalex.org/T10395,Construction Project Management and Performance,0.9998,Management Science and Operations Research,Decision Sciences,Social Sciences,0.999921,True,True,94.0,95.0,Success
https://doi.org/10.1108/ijopm-05-2019-0407,https://openalex.org/W3036862204,https://doi.org/10.1108/ijopm-05-2019-0407,Maintaining stability while boosting growth? The long-term impact of environmental accreditations on firms' financial risk and sales growth,Maintaining stability while boosting growth? The long-term impact of environmental accreditations on firms' financial risk and sales growth,2020.0,6/7/2020,en,article,35.0,3.338,False,2025-04-22T04:59:11.410461,25/6/2020,False,https://doi.org/10.1108/ijopm-05-2019-0407,https://openalex.org/S164321952,International Journal of Operations & Production Management,0144-3577,False,True,Emerald Publishing Limited,"[""Emerald Publishing Limited""]",journal,40,12,1829,1856,https://openalex.org/T10880,Environmental Sustainability in Business,0.9997,Marketing,"Business, Management and Accounting",Social Sciences,0.999922,True,True,95.0,96.0,Success
https://doi.org/10.3390/coatings10060520,https://openalex.org/W3029995141,https://doi.org/10.3390/coatings10060520,Development of Durable Antibacterial Textile Fabrics for Potential Application in Healthcare Environment,Development of Durable Antibacterial Textile Fabrics for Potential Application in Healthcare Environment,2020.0,29/5/2020,en,article,38.0,2.202,False,2025-04-22T07:39:14.774573,5/6/2020,True,https://doi.org/10.3390/coatings10060520,https://openalex.org/S4210205742,Coatings,2079-6412,True,True,Multidisciplinary Digital Publishing Institute,"[""Multidisciplinary Digital Publishing Institute""]",journal,10,6,520,520,https://openalex.org/T12526,Antimicrobial agents and applications,0.9985,Organic Chemistry,Chemistry,Physical Sciences,0.999941,True,True,95.0,96.0,Success
https://doi.org/10.1177/1096348020936331,https://openalex.org/W3039519005,https://doi.org/10.1177/1096348020936331,Restaurant Employee Service Sabotage and Customer Deviant Behaviors: The Moderating Role of Corporate Reputation,Restaurant Employee Service Sabotage and Customer Deviant Behaviors: The Moderating Role of Corporate Reputation,2020.0,3/7/2020,en,article,37.0,5.181,False,2025-04-17T10:33:39.760221,10/7/2020,False,https://doi.org/10.1177/1096348020936331,https://openalex.org/S42678134,Journal of Hospitality & Tourism Research,1096-3480,False,True,SAGE Publishing,"[""SAGE Publishing""]",journal,44,7,1126,1152,https://openalex.org/T10154,Customer Service Quality and Loyalty,0.9987,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",Social Sciences,0.903444,False,True,95.0,96.0,Success
https://doi.org/10.1016/j.scitotenv.2020.140187,https://openalex.org/W3036404990,https://doi.org/10.1016/j.scitotenv.2020.140187,Insights into source origins and formation mechanisms of nitrate during winter haze episodes in the Yangtze River Delta,Insights into source origins and formation mechanisms of nitrate during winter haze episodes in the Yangtze River Delta,2020.0,15/6/2020,en,article,43.0,2.906,False,2025-04-19T21:09:56.373464,25/6/2020,False,https://doi.org/10.1016/j.scitotenv.2020.140187,https://openalex.org/S86852077,The Science of The Total Environment,0048-9697,False,True,Elsevier BV,"[""Elsevier BV""]",journal,741,,140187,140187,https://openalex.org/T10075,Atmospheric chemistry and aerosols,0.9988,Atmospheric Science,Earth and Planetary Sciences,Physical Sciences,0.783957,False,False,96.0,97.0,Success
https://doi.org/10.1016/j.medengphy.2020.05.007,https://openalex.org/W3028573177,https://doi.org/10.1016/j.medengphy.2020.05.007,Analysis of compression/release stabilized transfemoral prosthetic socket by finite element modelling method,Analysis of compression/release stabilized transfemoral prosthetic socket by finite element modelling method,2020.0,18/5/2020,en,article,30.0,1.113,False,2025-04-18T12:48:05.921020,29/5/2020,False,https://doi.org/10.1016/j.medengphy.2020.05.007,https://openalex.org/S52939411,Medical Engineering & Physics,1350-4533,False,True,Elsevier BV,"[""Elsevier BV""]",journal,83,,123,129,https://openalex.org/T11023,Prosthetics and Rehabilitation Robotics,0.9997,Biomedical Engineering,Engineering,Physical Sciences,0.760168,False,False,94.0,95.0,Success
https://doi.org/10.1016/j.jclepro.2020.122300,https://openalex.org/W3027535638,https://doi.org/10.1016/j.jclepro.2020.122300,"Ball-milled, solvent-free Sn-functionalisation of wood waste biochar for sugar conversion in food waste valorisation","Ball-milled, solvent-free Sn-functionalisation of wood waste biochar for sugar conversion in food waste valorisation",2020.0,21/5/2020,en,article,29.0,1.749,False,2025-03-22T16:27:37.853262,29/5/2020,False,https://doi.org/10.1016/j.jclepro.2020.122300,https://openalex.org/S58516903,Journal of Cleaner Production,0959-6526,False,True,Elsevier BV,"[""Elsevier BV""]",journal,268,,122300,122300,https://openalex.org/T11009,Catalysis for Biomass Conversion,0.9999,Biomedical Engineering,Engineering,Physical Sciences,0.999976,True,True,94.0,95.0,Success
https://doi.org/10.1038/s41591-020-0921-5,https://openalex.org/W3025345579,https://doi.org/10.1038/s41591-020-0921-5,China needs a national intelligent syndromic surveillance system,China needs a national intelligent syndromic surveillance system,2020.0,20/5/2020,en,article,31.0,2.379,False,2025-04-19T06:18:16.920153,21/5/2020,True,https://doi.org/10.1038/s41591-020-0921-5,https://openalex.org/S203256638,Nature Medicine,1078-8956,False,True,Nature Portfolio,"[""Nature Portfolio"", ""Springer Nature""]",journal,26,7,990,990,https://openalex.org/T14393,"Health, Environment, Cognitive Aging",0.9954,"Health, Toxicology and Mutagenesis",Environmental Science,Physical Sciences,0.999922,True,True,94.0,95.0,Success
https://doi.org/10.1016/j.eml.2020.100771,https://openalex.org/W3024948968,https://doi.org/10.1016/j.eml.2020.100771,Automated identification and characterization of two-dimensional materials via machine learning-based processing of optical microscope images,Automated identification and characterization of two-dimensional materials via machine learning-based processing of optical microscope images,2020.0,18/5/2020,en,article,33.0,2.834,False,2025-04-18T12:47:45.386405,21/5/2020,False,https://doi.org/10.1016/j.eml.2020.100771,https://openalex.org/S2764369487,Extreme Mechanics Letters,2352-4316,False,True,Elsevier BV,"[""Elsevier BV""]",journal,39,,100771,100771,https://openalex.org/T12169,Non-Destructive Testing Techniques,0.9945,Mechanical Engineering,Engineering,Physical Sciences,0.80563,False,False,95.0,96.0,Success
https://doi.org/10.1016/j.trgeo.2020.100367,https://openalex.org/W3021375633,https://doi.org/10.1016/j.trgeo.2020.100367,Microstructural evolution of remolded clay related to creep,Microstructural evolution of remolded clay related to creep,2020.0,1/5/2020,en,article,31.0,3.016,False,2025-04-18T12:47:17.394069,13/5/2020,False,https://doi.org/10.1016/j.trgeo.2020.100367,https://openalex.org/S2764755947,Transportation Geotechnics,2214-3912,False,True,Elsevier BV,"[""Elsevier BV""]",journal,24,,100367,100367,https://openalex.org/T10233,Geotechnical Engineering and Soil Mechanics,0.9998,Civil and Structural Engineering,Engineering,Physical Sciences,0.999963,True,True,94.0,95.0,Success
https://doi.org/10.1016/j.ijhm.2020.102556,https://openalex.org/W3023231014,https://doi.org/10.1016/j.ijhm.2020.102556,Strategy implementation research in hospitality and tourism: Current status and future potential,Strategy implementation research in hospitality and tourism: Current status and future potential,2020.0,8/5/2020,en,article,47.0,5.181,False,2025-04-18T12:47:33.420615,13/5/2020,True,https://doi.org/10.1016/j.ijhm.2020.102556,https://openalex.org/S148599315,International Journal of Hospitality Management,0278-4319,False,True,Elsevier BV,"[""Elsevier BV""]",journal,88,,102556,102556,https://openalex.org/T10154,Customer Service Quality and Loyalty,0.9854,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",Social Sciences,0.999924,True,True,96.0,97.0,Success
https://doi.org/10.1108/bepam-02-2020-0025,https://openalex.org/W3023095962,https://doi.org/10.1108/bepam-02-2020-0025,Stakeholder management in prefabricated prefinished volumetric construction projects: benchmarking the key result areas,Stakeholder management in prefabricated prefinished volumetric construction projects: benchmarking the key result areas,2020.0,25/4/2020,en,article,30.0,3.481,False,2025-04-15T15:18:32.322433,13/5/2020,False,https://doi.org/10.1108/bepam-02-2020-0025,https://openalex.org/S4210169975,Built Environment Project and Asset Management,2044-124X,False,True,Emerald Publishing Limited,"[""Emerald Publishing Limited""]",journal,10,3,407,421,https://openalex.org/T10395,Construction Project Management and Performance,0.9995,Management Science and Operations Research,Decision Sciences,Social Sciences,0.999921,True,True,94.0,95.0,Success
https://doi.org/10.1016/j.engstruct.2020.110669,https://openalex.org/W3023140052,https://doi.org/10.1016/j.engstruct.2020.110669,Experimental and numerical investigation on stub column behaviour of cold-formed octagonal hollow sections,Experimental and numerical investigation on stub column behaviour of cold-formed octagonal hollow sections,2020.0,28/4/2020,en,article,31.0,3.016,False,2025-03-18T06:06:46.783564,13/5/2020,False,https://doi.org/10.1016/j.engstruct.2020.110669,https://openalex.org/S165454098,Engineering Structures,0141-0296,False,True,Elsevier BV,"[""Elsevier BV""]",journal,214,,110669,110669,https://openalex.org/T10713,Structural Load-Bearing Analysis,1.0,Civil and Structural Engineering,Engineering,Physical Sciences,0.999963,True,True,94.0,95.0,Success
https://doi.org/10.1016/j.scitotenv.2020.138447,https://openalex.org/W3014677937,https://doi.org/10.1016/j.scitotenv.2020.138447,"A new DGT technique comprised in a hybrid sensor for the simultaneous measurement of ammonium, nitrate, phosphorus and dissolved oxygen","A new DGT technique comprised in a hybrid sensor for the simultaneous measurement of ammonium, nitrate, phosphorus and dissolved oxygen",2020.0,4/4/2020,en,article,27.0,2.908,False,2025-04-23T02:16:22.073612,10/4/2020,False,https://doi.org/10.1016/j.scitotenv.2020.138447,https://openalex.org/S86852077,The Science of The Total Environment,0048-9697,False,True,Elsevier BV,"[""Elsevier BV""]",journal,725,,138447,138447,https://openalex.org/T11472,Analytical Chemistry and Sensors,0.9988,Bioengineering,Chemical Engineering,Physical Sciences,0.810478,False,False,93.0,94.0,Success
https://doi.org/10.1007/s00127-020-01864-2,https://openalex.org/W3011704481,https://doi.org/10.1007/s00127-020-01864-2,"Schizophrenia, social support, caregiving burden and household poverty in rural China","Schizophrenia, social support, caregiving burden and household poverty in rural China",2020.0,21/3/2020,en,article,29.0,3.904,False,2025-04-18T02:48:49.273793,23/3/2020,False,https://doi.org/10.1007/s00127-020-01864-2,https://openalex.org/S189995291,Social Psychiatry and Psychiatric Epidemiology,0933-7954,False,True,Springer Science+Business Media,"[""Springer Nature"", ""Springer Science+Business Media""]",journal,55,12,1571,1580,https://openalex.org/T10023,Schizophrenia research and treatment,0.9926,Psychiatry and Mental health,Medicine,Health Sciences,0.999926,True,True,94.0,95.0,Success
https://doi.org/10.2147/ndt.s231877,https://openalex.org/W3011160623,https://doi.org/10.2147/ndt.s231877,&lt;p&gt;The Effectiveness of a Mindfulness-Based Psychoeducation Programme for Emotional Regulation in Individuals with Schizophrenia Spectrum Disorders: A Pilot Randomised Controlled Trial&lt;/p&gt;,&lt;p&gt;The Effectiveness of a Mindfulness-Based Psychoeducation Programme for Emotional Regulation in Individuals with Schizophrenia Spectrum Disorders: A Pilot Randomised Controlled Trial&lt;/p&gt;,2020.0,1/3/2020,en,article,30.0,3.162,False,2025-04-19T00:06:48.039397,23/3/2020,True,https://doi.org/10.2147/ndt.s231877,https://openalex.org/S124245730,Neuropsychiatric Disease and Treatment,1176-6328,True,True,Dove Medical Press,"[""Dove Medical Press""]",journal,Volume 16,,729,747,https://openalex.org/T10853,"Anxiety, Depression, Psychometrics, Treatment, Cognitive Processes",0.9999,Experimental and Cognitive Psychology,Psychology,Social Sciences,0.999912,True,True,94.0,95.0,Success
https://doi.org/10.1016/j.apacoust.2020.107322,https://openalex.org/W3015088257,https://doi.org/10.1016/j.apacoust.2020.107322,Modeling and optimization of sound absorption coefficient of microperforated compressed porous metal panel absorber,Modeling and optimization of sound absorption coefficient of microperforated compressed porous metal panel absorber,2020.0,1/4/2020,en,article,27.0,1.908,False,2025-04-16T05:47:23.573904,10/4/2020,False,https://doi.org/10.1016/j.apacoust.2020.107322,https://openalex.org/S971171794,Applied Acoustics,0003-682X,False,True,Elsevier BV,"[""Elsevier BV""]",journal,166,,107322,107322,https://openalex.org/T10822,Acoustic Wave Phenomena Research,0.9999,Biomedical Engineering,Engineering,Physical Sciences,0.999976,True,True,93.0,94.0,Success
https://doi.org/10.1016/j.seppur.2020.116830,https://openalex.org/W3011147826,https://doi.org/10.1016/j.seppur.2020.116830,Dynamic study in enhancing the controllability of an energy-efficient double side-stream ternary extractive distillation of acetonitrile/methanol/benzene with three azeotropes,Dynamic study in enhancing the controllability of an energy-efficient double side-stream ternary extractive distillation of acetonitrile/methanol/benzene with three azeotropes,2020.0,9/3/2020,en,article,30.0,2.965,False,2025-04-23T02:20:28.138266,23/3/2020,False,https://doi.org/10.1016/j.seppur.2020.116830,https://openalex.org/S69753523,Separation and Purification Technology,1383-5866,False,True,Elsevier BV,"[""Elsevier BV""]",journal,242,,116830,116830,https://openalex.org/T11053,Process Optimization and Integration,0.9999,Control and Systems Engineering,Engineering,Physical Sciences,0.846173,False,False,94.0,95.0,Success
https://doi.org/10.1016/j.scitotenv.2020.137637,https://openalex.org/W3007207722,https://doi.org/10.1016/j.scitotenv.2020.137637,Enhanced chloride removal of phosphorus doping in carbon material for capacitive deionization: Experimental measurement and theoretical calculation,Enhanced chloride removal of phosphorus doping in carbon material for capacitive deionization: Experimental measurement and theoretical calculation,2020.0,29/2/2020,en,article,32.0,1.59,False,2025-04-23T03:47:39.914391,6/3/2020,False,https://doi.org/10.1016/j.scitotenv.2020.137637,https://openalex.org/S86852077,The Science of The Total Environment,0048-9697,False,True,Elsevier BV,"[""Elsevier BV""]",journal,720,,137637,137637,https://openalex.org/T12074,Membrane-based Ion Separation Techniques,1.0,Biomedical Engineering,Engineering,Physical Sciences,0.999976,True,True,94.0,95.0,Success
https://doi.org/10.1016/j.pt.2019.12.012,https://openalex.org/W3004702159,https://doi.org/10.1016/j.pt.2019.12.012,Spatial Lifecourse Epidemiology and Infectious Disease Research,Spatial Lifecourse Epidemiology and Infectious Disease Research,2020.0,7/2/2020,en,review,37.0,0.385,False,2025-04-27T01:50:36.640754,14/2/2020,True,https://doi.org/10.1016/j.pt.2019.12.012,https://openalex.org/S182404557,Trends in Parasitology,1471-4922,False,True,Elsevier BV,"[""Elsevier BV""]",journal,36,3,235,238,https://openalex.org/T10410,COVID-19 epidemiological studies,0.9994,Modeling and Simulation,Mathematics,Physical Sciences,0.9941,True,True,95.0,96.0,Success
