doi,year,cited_by_count
https://doi.org/10.1016/j.ijhm.2021.103105,2024,11
https://doi.org/10.1016/j.ijhm.2021.103105,2023,5
https://doi.org/10.1016/j.ijhm.2021.103105,2022,3
https://doi.org/10.1016/j.compstruct.2021.114892,2025,1
https://doi.org/10.1016/j.compstruct.2021.114892,2024,12
https://doi.org/10.1016/j.compstruct.2021.114892,2023,7
https://doi.org/10.1016/j.compstruct.2021.114892,2022,3
https://doi.org/10.1016/j.buildenv.2021.108464,2025,1
https://doi.org/10.1016/j.buildenv.2021.108464,2024,4
https://doi.org/10.1016/j.buildenv.2021.108464,2023,11
https://doi.org/10.1016/j.buildenv.2021.108464,2022,4
https://doi.org/10.1002/stc.2879,2025,1
https://doi.org/10.1002/stc.2879,2024,8
https://doi.org/10.1002/stc.2879,2023,7
https://doi.org/10.1002/stc.2879,2022,2
https://doi.org/10.1016/j.tourman.2021.104448,2025,3
https://doi.org/10.1016/j.tourman.2021.104448,2024,9
https://doi.org/10.1016/j.tourman.2021.104448,2023,9
https://doi.org/10.1016/j.tourman.2021.104448,2022,7
https://doi.org/10.1016/j.tourman.2021.104448,2021,1
https://doi.org/10.1109/tpel.2021.3104591,2024,2
https://doi.org/10.1109/tpel.2021.3104591,2023,4
https://doi.org/10.1109/tpel.2021.3104591,2022,14
https://doi.org/10.1109/tpel.2021.3104591,2021,1
https://doi.org/10.1109/tase.2021.3105700,2025,2
https://doi.org/10.1109/tase.2021.3105700,2024,3
https://doi.org/10.1109/tase.2021.3105700,2023,7
https://doi.org/10.1109/tase.2021.3105700,2022,4
https://doi.org/10.1109/tase.2021.3105700,2021,2
https://doi.org/10.1007/s10231-021-01155-w,2025,3
https://doi.org/10.1007/s10231-021-01155-w,2024,5
https://doi.org/10.1007/s10231-021-01155-w,2023,10
https://doi.org/10.1007/s10231-021-01155-w,2022,7
https://doi.org/10.1007/s10231-021-01155-w,2021,1
https://doi.org/10.1177/10748407211042338,2025,1
https://doi.org/10.1177/10748407211042338,2024,11
https://doi.org/10.1177/10748407211042338,2023,6
https://doi.org/10.1177/10748407211042338,2022,7
https://doi.org/10.1109/tgrs.2021.3099168,2024,8
https://doi.org/10.1109/tgrs.2021.3099168,2023,7
https://doi.org/10.1109/tgrs.2021.3099168,2022,5
https://doi.org/10.1109/tgrs.2021.3099168,2021,1
https://doi.org/10.1108/ecam-11-2020-0906,2024,5
https://doi.org/10.1108/ecam-11-2020-0906,2023,4
https://doi.org/10.1108/ecam-11-2020-0906,2022,8
https://doi.org/10.1108/ecam-11-2020-0906,2021,3
https://doi.org/10.1177/10963480211011629,2025,1
https://doi.org/10.1177/10963480211011629,2024,7
https://doi.org/10.1177/10963480211011629,2023,11
https://doi.org/10.1177/10963480211011629,2022,6
https://doi.org/10.1177/10963480211011629,2021,2
https://doi.org/10.1080/23249935.2021.1916644,2025,2
https://doi.org/10.1080/23249935.2021.1916644,2024,6
https://doi.org/10.1080/23249935.2021.1916644,2023,9
https://doi.org/10.1080/23249935.2021.1916644,2022,7
https://doi.org/10.1080/23249935.2021.1916644,2021,2
https://doi.org/10.1177/2399808321996705,2025,2
https://doi.org/10.1177/2399808321996705,2024,6
https://doi.org/10.1177/2399808321996705,2023,8
https://doi.org/10.1177/2399808321996705,2022,9
https://doi.org/10.1111/ecc.13314,2025,2
https://doi.org/10.1111/ecc.13314,2024,6
https://doi.org/10.1111/ecc.13314,2023,9
https://doi.org/10.1111/ecc.13314,2022,6
https://doi.org/10.1111/ecc.13314,2021,4
https://doi.org/10.1002/dro2.25,2025,3
https://doi.org/10.1002/dro2.25,2024,9
https://doi.org/10.1002/dro2.25,2023,9
https://doi.org/10.2308/horizons-2019-515,2025,4
https://doi.org/10.2308/horizons-2019-515,2024,14
https://doi.org/10.2308/horizons-2019-515,2023,7
https://doi.org/10.2308/horizons-2019-515,2022,1
https://doi.org/10.2308/horizons-2019-515,2020,1
https://doi.org/10.1109/tnnls.2021.3084195,2025,2
https://doi.org/10.1109/tnnls.2021.3084195,2024,6
https://doi.org/10.1109/tnnls.2021.3084195,2023,9
https://doi.org/10.1109/tnnls.2021.3084195,2022,4
https://doi.org/10.1001/jamanetworkopen.2022.41137,2025,5
https://doi.org/10.1001/jamanetworkopen.2022.41137,2024,14
https://doi.org/10.1001/jamanetworkopen.2022.41137,2023,6
https://doi.org/10.1021/acs.langmuir.2c02063,2025,1
https://doi.org/10.1021/acs.langmuir.2c02063,2024,15
https://doi.org/10.1021/acs.langmuir.2c02063,2023,7
https://doi.org/10.1016/j.surfin.2022.102383,2025,2
https://doi.org/10.1016/j.surfin.2022.102383,2024,11
https://doi.org/10.1016/j.surfin.2022.102383,2023,5
https://doi.org/10.1016/j.matdes.2022.111249,2025,2
https://doi.org/10.1016/j.matdes.2022.111249,2024,12
https://doi.org/10.1016/j.matdes.2022.111249,2023,6
https://doi.org/10.1007/s00190-022-01666-1,2025,1
https://doi.org/10.1007/s00190-022-01666-1,2024,6
https://doi.org/10.1007/s00190-022-01666-1,2023,9
https://doi.org/10.1016/j.tra.2022.09.020,2025,1
https://doi.org/10.1016/j.tra.2022.09.020,2024,8
https://doi.org/10.1016/j.tra.2022.09.020,2023,12
https://doi.org/10.1017/s0263574722000340,2025,1
https://doi.org/10.1017/s0263574722000340,2024,7
https://doi.org/10.1017/s0263574722000340,2023,10
https://doi.org/10.1017/s0263574722000340,2022,4
https://doi.org/10.1108/jicv-06-2022-0021,2024,11
https://doi.org/10.1108/jicv-06-2022-0021,2023,10
https://doi.org/10.1016/j.atmosenv.2022.119370,2025,1
https://doi.org/10.1016/j.atmosenv.2022.119370,2024,9
https://doi.org/10.1016/j.atmosenv.2022.119370,2023,6
https://doi.org/10.1016/j.atmosenv.2022.119370,2022,3
https://doi.org/10.1109/tim.2022.3200100,2025,1
https://doi.org/10.1109/tim.2022.3200100,2024,10
https://doi.org/10.1109/tim.2022.3200100,2023,7
https://doi.org/10.1016/j.applthermaleng.2022.119231,2025,1
https://doi.org/10.1016/j.applthermaleng.2022.119231,2024,7
https://doi.org/10.1016/j.applthermaleng.2022.119231,2023,12
https://doi.org/10.3390/polym14153029,2025,4
https://doi.org/10.3390/polym14153029,2024,7
https://doi.org/10.3390/polym14153029,2023,7
https://doi.org/10.3390/polym14153029,2022,2
https://doi.org/10.3389/fenrg.2022.964305,2024,5
https://doi.org/10.3389/fenrg.2022.964305,2023,10
https://doi.org/10.3389/fenrg.2022.964305,2022,2
https://doi.org/10.1109/dsn53405.2022.00017,2025,1
https://doi.org/10.1109/dsn53405.2022.00017,2024,6
https://doi.org/10.1109/dsn53405.2022.00017,2023,7
https://doi.org/10.1109/dsn53405.2022.00017,2022,3
https://doi.org/10.1021/acs.jpclett.2c01888,2025,2
https://doi.org/10.1021/acs.jpclett.2c01888,2024,9
https://doi.org/10.1021/acs.jpclett.2c01888,2023,11
https://doi.org/10.1021/acs.jpclett.2c01888,2022,1
https://doi.org/10.1016/j.jclepro.2022.133366,2025,3
https://doi.org/10.1016/j.jclepro.2022.133366,2024,11
https://doi.org/10.1016/j.jclepro.2022.133366,2023,5
https://doi.org/10.1016/j.apenergy.2022.119600,2024,10
https://doi.org/10.1016/j.apenergy.2022.119600,2023,6
https://doi.org/10.1016/j.trc.2022.103809,2025,2
https://doi.org/10.1016/j.trc.2022.103809,2024,10
https://doi.org/10.1016/j.trc.2022.103809,2023,8
https://doi.org/10.1016/j.trc.2022.103809,2022,2
https://doi.org/10.1007/s40820-022-00899-1,2024,11
https://doi.org/10.1007/s40820-022-00899-1,2023,7
https://doi.org/10.1007/s40820-022-00899-1,2022,1
https://doi.org/10.1016/j.aei.2022.101690,2024,11
https://doi.org/10.1016/j.aei.2022.101690,2023,9
https://doi.org/10.1109/mwc.008.00475,2024,10
https://doi.org/10.1109/mwc.008.00475,2023,8
https://doi.org/10.1109/mwc.008.00475,2022,3
https://doi.org/10.1016/j.jcsr.2022.107343,2025,3
https://doi.org/10.1016/j.jcsr.2022.107343,2024,7
https://doi.org/10.1016/j.jcsr.2022.107343,2023,9
https://doi.org/10.1016/j.jcsr.2022.107343,2022,3
https://doi.org/10.1021/acsami.2c07425,2025,2
https://doi.org/10.1021/acsami.2c07425,2024,9
https://doi.org/10.1021/acsami.2c07425,2023,10
https://doi.org/10.1007/s12273-022-0917-9,2025,4
https://doi.org/10.1007/s12273-022-0917-9,2024,2
https://doi.org/10.1007/s12273-022-0917-9,2023,8
https://doi.org/10.1007/s12273-022-0917-9,2022,2
https://doi.org/10.1109/infocom48880.2022.9796719,2024,8
https://doi.org/10.1109/infocom48880.2022.9796719,2023,4
https://doi.org/10.1109/infocom48880.2022.9796719,2022,3
https://doi.org/10.1016/j.fuel.2022.125110,2025,1
https://doi.org/10.1016/j.fuel.2022.125110,2024,10
https://doi.org/10.1016/j.fuel.2022.125110,2023,9
https://doi.org/10.1016/j.fuel.2022.125110,2022,4
https://doi.org/10.1016/j.apenergy.2022.119422,2025,3
https://doi.org/10.1016/j.apenergy.2022.119422,2024,13
https://doi.org/10.1016/j.apenergy.2022.119422,2023,7
https://doi.org/10.1016/j.apenergy.2022.119422,2022,1
https://doi.org/10.1108/tr-01-2022-0013,2025,1
https://doi.org/10.1108/tr-01-2022-0013,2024,13
https://doi.org/10.1108/tr-01-2022-0013,2023,7
https://doi.org/10.1108/tr-01-2022-0013,2022,1
https://doi.org/10.1002/advs.202105192,2025,1
https://doi.org/10.1002/advs.202105192,2024,7
https://doi.org/10.1002/advs.202105192,2023,8
https://doi.org/10.1002/advs.202105192,2022,2
https://doi.org/10.1002/jtr.2533,2025,1
https://doi.org/10.1002/jtr.2533,2024,17
https://doi.org/10.1002/jtr.2533,2023,6
https://doi.org/10.1002/jtr.2533,2022,4
https://doi.org/10.1016/j.lingua.2022.103364,2025,4
https://doi.org/10.1016/j.lingua.2022.103364,2024,13
https://doi.org/10.1016/j.lingua.2022.103364,2023,6
https://doi.org/10.3390/ijms23105400,2025,3
https://doi.org/10.3390/ijms23105400,2024,7
https://doi.org/10.3390/ijms23105400,2023,9
https://doi.org/10.3390/ijms23105400,2022,3
https://doi.org/10.1109/access.2022.3170112,2025,1
https://doi.org/10.1109/access.2022.3170112,2024,9
https://doi.org/10.1109/access.2022.3170112,2023,9
https://doi.org/10.1109/access.2022.3170112,2022,1
https://doi.org/10.1109/access.2022.3170112,2020,1
https://doi.org/10.1016/j.measurement.2022.111215,2025,2
https://doi.org/10.1016/j.measurement.2022.111215,2024,5
https://doi.org/10.1016/j.measurement.2022.111215,2023,10
https://doi.org/10.1016/j.measurement.2022.111215,2022,2
https://doi.org/10.1016/j.jmst.2022.01.036,2025,3
https://doi.org/10.1016/j.jmst.2022.01.036,2024,7
https://doi.org/10.1016/j.jmst.2022.01.036,2023,12
https://doi.org/10.1016/j.jmst.2022.01.036,2022,4
https://doi.org/10.1016/j.jhazmat.2022.128971,2025,2
https://doi.org/10.1016/j.jhazmat.2022.128971,2024,7
https://doi.org/10.1016/j.jhazmat.2022.128971,2023,11
https://doi.org/10.1016/j.jhazmat.2022.128971,2022,1
https://doi.org/10.1111/ina.13032,2025,1
https://doi.org/10.1111/ina.13032,2024,9
https://doi.org/10.1111/ina.13032,2023,6
https://doi.org/10.1111/ina.13032,2022,6
https://doi.org/10.1016/j.habitatint.2022.102553,2025,2
https://doi.org/10.1016/j.habitatint.2022.102553,2024,8
https://doi.org/10.1016/j.habitatint.2022.102553,2023,5
https://doi.org/10.1016/j.habitatint.2022.102553,2022,2
https://doi.org/10.1016/j.scitotenv.2022.155071,2025,1
https://doi.org/10.1016/j.scitotenv.2022.155071,2024,6
https://doi.org/10.1016/j.scitotenv.2022.155071,2023,9
https://doi.org/10.1016/j.scitotenv.2022.155071,2022,3
https://doi.org/10.1039/d1en00861g,2025,1
https://doi.org/10.1039/d1en00861g,2024,7
https://doi.org/10.1039/d1en00861g,2023,3
https://doi.org/10.1039/d1en00861g,2022,4
https://doi.org/10.1111/psyp.14054,2025,2
https://doi.org/10.1111/psyp.14054,2024,8
https://doi.org/10.1111/psyp.14054,2023,6
https://doi.org/10.1111/psyp.14054,2022,4
https://doi.org/10.1016/j.phymed.2022.154066,2025,2
https://doi.org/10.1016/j.phymed.2022.154066,2024,10
https://doi.org/10.1016/j.phymed.2022.154066,2023,7
https://doi.org/10.1186/s12906-022-03543-y,2025,4
https://doi.org/10.1186/s12906-022-03543-y,2024,11
https://doi.org/10.1186/s12906-022-03543-y,2023,3
https://doi.org/10.1186/s12906-022-03543-y,2022,3
https://doi.org/10.1186/s12906-022-03543-y,2019,1
https://doi.org/10.1016/j.conbuildmat.2022.127097,2024,9
https://doi.org/10.1016/j.conbuildmat.2022.127097,2023,6
https://doi.org/10.1016/j.conbuildmat.2022.127097,2022,4
https://doi.org/10.1109/tits.2022.3155933,2024,12
https://doi.org/10.1109/tits.2022.3155933,2023,7
https://doi.org/10.1109/tits.2022.3155933,2022,2
https://doi.org/10.1016/j.jcsr.2022.107170,2025,3
https://doi.org/10.1016/j.jcsr.2022.107170,2024,7
https://doi.org/10.1016/j.jcsr.2022.107170,2023,5
https://doi.org/10.1016/j.jcsr.2022.107170,2022,7
https://doi.org/10.1016/j.scitotenv.2022.153987,2025,3
https://doi.org/10.1016/j.scitotenv.2022.153987,2024,8
https://doi.org/10.1016/j.scitotenv.2022.153987,2023,12
https://doi.org/10.1109/jiot.2022.3150764,2024,5
https://doi.org/10.1109/jiot.2022.3150764,2023,8
https://doi.org/10.1109/jiot.2022.3150764,2022,4
https://doi.org/10.1109/tgrs.2021.3106041,2025,2
https://doi.org/10.1109/tgrs.2021.3106041,2024,7
https://doi.org/10.1109/tgrs.2021.3106041,2023,6
https://doi.org/10.1109/tgrs.2021.3106041,2022,6
https://doi.org/10.1016/j.biortech.2022.126721,2024,6
https://doi.org/10.1016/j.biortech.2022.126721,2023,11
https://doi.org/10.1016/j.biortech.2022.126721,2022,3
https://doi.org/10.1016/j.bios.2022.113999,2025,2
https://doi.org/10.1016/j.bios.2022.113999,2024,8
https://doi.org/10.1016/j.bios.2022.113999,2023,7
https://doi.org/10.1016/j.bios.2022.113999,2022,3
https://doi.org/10.1063/5.0074977,2025,2
https://doi.org/10.1063/5.0074977,2024,5
https://doi.org/10.1063/5.0074977,2023,6
https://doi.org/10.1063/5.0074977,2022,8
https://doi.org/10.1109/tits.2021.3136910,2024,9
https://doi.org/10.1109/tits.2021.3136910,2023,7
https://doi.org/10.1109/tits.2021.3136910,2022,6
https://doi.org/10.1016/j.jallcom.2022.163649,2025,2
https://doi.org/10.1016/j.jallcom.2022.163649,2024,3
https://doi.org/10.1016/j.jallcom.2022.163649,2023,5
https://doi.org/10.1016/j.jallcom.2022.163649,2022,7
https://doi.org/10.1142/s0219455422500365,2025,1
https://doi.org/10.1142/s0219455422500365,2024,7
https://doi.org/10.1142/s0219455422500365,2023,6
https://doi.org/10.1142/s0219455422500365,2022,3
https://doi.org/10.1007/s11440-021-01318-2,2025,1
https://doi.org/10.1007/s11440-021-01318-2,2024,13
https://doi.org/10.1007/s11440-021-01318-2,2023,7
https://doi.org/10.1007/s11440-021-01318-2,2022,2
https://doi.org/10.1016/j.jclepro.2021.130295,2025,3
https://doi.org/10.1016/j.jclepro.2021.130295,2024,11
https://doi.org/10.1016/j.jclepro.2021.130295,2023,4
https://doi.org/10.1016/j.jclepro.2021.130295,2022,4
https://doi.org/10.1016/j.jobe.2021.103428,2025,5
https://doi.org/10.1016/j.jobe.2021.103428,2024,7
https://doi.org/10.1016/j.jobe.2021.103428,2023,4
https://doi.org/10.1016/j.jobe.2021.103428,2022,10
https://doi.org/10.1016/j.jobe.2021.103428,2021,1
https://doi.org/10.7150/thno.62685,2025,2
https://doi.org/10.7150/thno.62685,2024,9
https://doi.org/10.7150/thno.62685,2023,8
https://doi.org/10.7150/thno.62685,2022,1
https://doi.org/10.1016/j.jweia.2021.104880,2025,2
https://doi.org/10.1016/j.jweia.2021.104880,2024,2
https://doi.org/10.1016/j.jweia.2021.104880,2023,7
https://doi.org/10.1016/j.jweia.2021.104880,2022,7
https://doi.org/10.1016/j.ijheatmasstransfer.2021.122382,2025,2
https://doi.org/10.1016/j.ijheatmasstransfer.2021.122382,2024,12
https://doi.org/10.1016/j.ijheatmasstransfer.2021.122382,2023,5
https://doi.org/10.1016/j.ijheatmasstransfer.2021.122382,2022,1
https://doi.org/10.1016/j.nanoen.2021.106799,2024,5
https://doi.org/10.1016/j.nanoen.2021.106799,2023,7
https://doi.org/10.1016/j.nanoen.2021.106799,2022,5
https://doi.org/10.1016/j.applthermaleng.2021.117857,2025,2
https://doi.org/10.1016/j.applthermaleng.2021.117857,2024,10
https://doi.org/10.1016/j.applthermaleng.2021.117857,2023,10
https://doi.org/10.1016/j.applthermaleng.2021.117857,2022,3
https://doi.org/10.1016/j.jmsy.2021.11.013,2024,8
https://doi.org/10.1016/j.jmsy.2021.11.013,2023,11
https://doi.org/10.1016/j.jmsy.2021.11.013,2022,4
https://doi.org/10.1038/s41550-021-01530-w,2025,1
https://doi.org/10.1038/s41550-021-01530-w,2024,5
https://doi.org/10.1038/s41550-021-01530-w,2023,4
https://doi.org/10.1038/s41550-021-01530-w,2022,2
https://doi.org/10.1016/j.firesaf.2021.103490,2025,1
https://doi.org/10.1016/j.firesaf.2021.103490,2024,8
https://doi.org/10.1016/j.firesaf.2021.103490,2023,6
https://doi.org/10.1016/j.firesaf.2021.103490,2022,6
https://doi.org/10.1111/jnu.12730,2025,2
https://doi.org/10.1111/jnu.12730,2024,15
https://doi.org/10.1111/jnu.12730,2023,6
https://doi.org/10.1111/jnu.12730,2022,3
https://doi.org/10.1016/j.knosys.2021.107649,2025,1
https://doi.org/10.1016/j.knosys.2021.107649,2024,2
https://doi.org/10.1016/j.knosys.2021.107649,2023,18
https://doi.org/10.1016/j.knosys.2021.107649,2022,8
https://doi.org/10.1016/j.jhazmat.2021.127593,2025,2
https://doi.org/10.1016/j.jhazmat.2021.127593,2024,8
https://doi.org/10.1016/j.jhazmat.2021.127593,2023,3
https://doi.org/10.1016/j.jhazmat.2021.127593,2022,8
https://doi.org/10.1007/s11440-021-01381-9,2025,2
https://doi.org/10.1007/s11440-021-01381-9,2024,5
https://doi.org/10.1007/s11440-021-01381-9,2023,8
https://doi.org/10.1007/s11440-021-01381-9,2022,5
https://doi.org/10.1108/ecam-05-2021-0399,2025,2
https://doi.org/10.1108/ecam-05-2021-0399,2024,4
https://doi.org/10.1108/ecam-05-2021-0399,2023,10
https://doi.org/10.1108/ecam-05-2021-0399,2022,4
https://doi.org/10.1108/ecam-05-2021-0399,2021,1
https://doi.org/10.1111/hsc.13520,2025,1
https://doi.org/10.1111/hsc.13520,2024,6
https://doi.org/10.1111/hsc.13520,2023,7
https://doi.org/10.1111/hsc.13520,2022,4
https://doi.org/10.1007/s11116-021-10216-1,2025,3
https://doi.org/10.1007/s11116-021-10216-1,2024,9
https://doi.org/10.1007/s11116-021-10216-1,2023,11
https://doi.org/10.1007/s11116-021-10216-1,2022,3
https://doi.org/10.1007/s11482-020-09901-7,2025,3
https://doi.org/10.1007/s11482-020-09901-7,2024,10
https://doi.org/10.1007/s11482-020-09901-7,2023,11
https://doi.org/10.1007/s11482-020-09901-7,2022,7
https://doi.org/10.1007/s11482-020-09901-7,2021,3
https://doi.org/10.1108/jedt-11-2020-0464,2024,5
https://doi.org/10.1108/jedt-11-2020-0464,2023,4
https://doi.org/10.1108/jedt-11-2020-0464,2022,7
https://doi.org/10.1108/jedt-11-2020-0464,2021,4
https://doi.org/10.1021/acs.analchem.2c03302,2025,2
https://doi.org/10.1021/acs.analchem.2c03302,2024,13
https://doi.org/10.1021/acs.analchem.2c03302,2023,3
https://doi.org/10.1016/j.apr.2022.101596,2025,2
https://doi.org/10.1016/j.apr.2022.101596,2024,12
https://doi.org/10.1016/j.apr.2022.101596,2023,10
https://doi.org/10.1016/j.apr.2022.101596,2022,1
https://doi.org/10.1017/s0047279421000222,2025,1
https://doi.org/10.1017/s0047279421000222,2024,7
https://doi.org/10.1017/s0047279421000222,2023,5
https://doi.org/10.1017/s0047279421000222,2022,2
https://doi.org/10.1017/s0047279421000222,2021,1
https://doi.org/10.1016/j.jweia.2022.105241,2025,3
https://doi.org/10.1016/j.jweia.2022.105241,2024,8
https://doi.org/10.1016/j.jweia.2022.105241,2023,8
https://doi.org/10.1021/acsenergylett.2c02203,2024,8
https://doi.org/10.1021/acsenergylett.2c02203,2023,11
https://doi.org/10.1016/j.tre.2022.102937,2024,15
https://doi.org/10.1016/j.tre.2022.102937,2023,7
https://doi.org/10.1016/j.est.2022.105831,2025,1
https://doi.org/10.1016/j.est.2022.105831,2024,11
https://doi.org/10.1016/j.est.2022.105831,2023,6
https://doi.org/10.1016/j.buildenv.2022.109724,2025,2
https://doi.org/10.1016/j.buildenv.2022.109724,2024,11
https://doi.org/10.1016/j.buildenv.2022.109724,2023,6
https://doi.org/10.1016/j.buildenv.2022.109724,2022,2
https://doi.org/10.1016/j.jag.2022.103065,2024,4
https://doi.org/10.1016/j.jag.2022.103065,2023,12
https://doi.org/10.1016/j.enggeo.2022.106874,2025,3
https://doi.org/10.1016/j.enggeo.2022.106874,2024,14
https://doi.org/10.1016/j.enggeo.2022.106874,2023,3
https://doi.org/10.1016/j.enggeo.2022.106874,2022,1
https://doi.org/10.1007/978-3-031-16437-8_30,2024,4
https://doi.org/10.1007/978-3-031-16437-8_30,2023,7
https://doi.org/10.1007/978-3-031-16437-8_30,2022,1
https://doi.org/10.1002/stc.3099,2024,14
https://doi.org/10.1002/stc.3099,2023,6
https://doi.org/10.3389/fphar.2022.981152,2025,3
https://doi.org/10.3389/fphar.2022.981152,2024,27
https://doi.org/10.3389/fphar.2022.981152,2023,8
