doi,year,cited_by_count
https://doi.org/10.1016/s2665-9913(23)00207-2,2024,10
https://doi.org/10.1016/s2665-9913(23)00207-2,2023,1
https://doi.org/10.1016/j.snb.2023.134405,2025,3
https://doi.org/10.1016/j.snb.2023.134405,2024,10
https://doi.org/10.1016/j.snb.2023.134405,2023,2
https://doi.org/10.1007/s42524-023-0265-1,2025,6
https://doi.org/10.1007/s42524-023-0265-1,2024,7
https://doi.org/10.1007/s42524-023-0265-1,2023,1
https://doi.org/10.1109/tpami.2023.3298332,2025,1
https://doi.org/10.1109/tpami.2023.3298332,2024,10
https://doi.org/10.1109/tpami.2023.3298332,2023,2
https://doi.org/10.1016/j.scs.2023.104819,2025,3
https://doi.org/10.1016/j.scs.2023.104819,2024,15
https://doi.org/10.1016/j.scs.2023.104819,2023,1
https://doi.org/10.1029/2023gl104075,2025,2
https://doi.org/10.1029/2023gl104075,2024,8
https://doi.org/10.1029/2023gl104075,2023,2
https://doi.org/10.1002/jtr.2594,2025,1
https://doi.org/10.1002/jtr.2594,2024,11
https://doi.org/10.1016/j.nanoen.2023.108684,2025,5
https://doi.org/10.1016/j.nanoen.2023.108684,2024,7
https://doi.org/10.1016/j.nanoen.2023.108684,2023,3
https://doi.org/10.1016/j.atmosenv.2023.119917,2025,1
https://doi.org/10.1016/j.atmosenv.2023.119917,2024,15
https://doi.org/10.1016/j.atmosenv.2023.119917,2023,2
https://doi.org/10.1021/acsenergylett.3c00750,2025,3
https://doi.org/10.1021/acsenergylett.3c00750,2024,11
https://doi.org/10.1021/acsenergylett.3c00750,2023,2
https://doi.org/10.1002/nag.3592,2025,1
https://doi.org/10.1002/nag.3592,2024,9
https://doi.org/10.1002/nag.3592,2023,2
https://doi.org/10.1021/jacs.3c03776,2025,3
https://doi.org/10.1021/jacs.3c03776,2024,12
https://doi.org/10.1021/jacs.3c03776,2023,1
https://doi.org/10.3390/buildings13061476,2024,11
https://doi.org/10.3390/buildings13061476,2023,2
https://doi.org/10.1016/j.matt.2023.04.004,2025,1
https://doi.org/10.1016/j.matt.2023.04.004,2024,15
https://doi.org/10.1016/j.matt.2023.04.004,2023,1
https://doi.org/10.1016/j.chb.2023.107839,2025,5
https://doi.org/10.1016/j.chb.2023.107839,2024,12
https://doi.org/10.1016/j.chb.2023.107839,2023,1
https://doi.org/10.1088/2752-5724/acc51d,2025,1
https://doi.org/10.1088/2752-5724/acc51d,2024,5
https://doi.org/10.1088/2752-5724/acc51d,2023,10
https://doi.org/10.1016/j.chemgeo.2023.121607,2025,2
https://doi.org/10.1016/j.chemgeo.2023.121607,2024,7
https://doi.org/10.1016/j.chemgeo.2023.121607,2023,6
https://doi.org/10.1016/j.conbuildmat.2023.132138,2025,2
https://doi.org/10.1016/j.conbuildmat.2023.132138,2024,14
https://doi.org/10.1016/j.conbuildmat.2023.132138,2023,1
https://doi.org/10.3390/rs15112941,2024,10
https://doi.org/10.3390/rs15112941,2023,4
https://doi.org/10.3390/s23115295,2025,1
https://doi.org/10.3390/s23115295,2024,5
https://doi.org/10.3390/s23115295,2023,2
https://doi.org/10.1016/j.jobe.2023.106961,2025,5
https://doi.org/10.1016/j.jobe.2023.106961,2024,6
https://doi.org/10.1016/j.jobe.2023.106961,2023,1
https://doi.org/10.1016/j.jobe.2023.106625,2025,1
https://doi.org/10.1016/j.jobe.2023.106625,2024,3
https://doi.org/10.1016/j.jobe.2023.106625,2023,2
https://doi.org/10.1063/5.0152120,2025,4
https://doi.org/10.1063/5.0152120,2024,8
https://doi.org/10.1063/5.0152120,2023,5
https://doi.org/10.1016/j.buildenv.2023.110346,2025,4
https://doi.org/10.1016/j.buildenv.2023.110346,2024,10
https://doi.org/10.1016/j.buildenv.2023.110346,2023,1
https://doi.org/10.1016/j.cclet.2023.108318,2025,2
https://doi.org/10.1016/j.cclet.2023.108318,2024,11
https://doi.org/10.1016/j.cclet.2023.108318,2023,1
https://doi.org/10.1038/s41558-023-01671-y,2025,3
https://doi.org/10.1038/s41558-023-01671-y,2024,18
https://doi.org/10.1038/s41558-023-01671-y,2023,10
https://doi.org/10.1016/j.aei.2023.102018,2025,1
https://doi.org/10.1016/j.aei.2023.102018,2024,7
https://doi.org/10.1016/j.aei.2023.102018,2023,3
https://doi.org/10.1016/j.ophtha.2023.03.024,2025,4
https://doi.org/10.1016/j.ophtha.2023.03.024,2024,9
https://doi.org/10.1016/j.ophtha.2023.03.024,2023,2
https://doi.org/10.1016/j.trd.2023.103746,2025,2
https://doi.org/10.1016/j.trd.2023.103746,2024,8
https://doi.org/10.1016/j.trd.2023.103746,2023,3
https://doi.org/10.1016/j.ijnurstu.2023.104494,2025,6
https://doi.org/10.1016/j.ijnurstu.2023.104494,2024,6
https://doi.org/10.1016/j.ijnurstu.2023.104494,2023,5
https://doi.org/10.1016/j.compgeo.2023.105483,2025,2
https://doi.org/10.1016/j.compgeo.2023.105483,2024,10
https://doi.org/10.1016/j.compgeo.2023.105483,2023,3
https://doi.org/10.1002/advs.202300406,2025,1
https://doi.org/10.1002/advs.202300406,2024,11
https://doi.org/10.1002/advs.202300406,2023,3
https://doi.org/10.1109/access.2023.3258449,2025,1
https://doi.org/10.1109/access.2023.3258449,2024,7
https://doi.org/10.1109/access.2023.3258449,2023,3
https://doi.org/10.1016/j.engappai.2023.106039,2025,3
https://doi.org/10.1016/j.engappai.2023.106039,2024,14
https://doi.org/10.1016/j.engappai.2023.106039,2023,1
https://doi.org/10.1021/acs.jcim.2c01373,2025,7
https://doi.org/10.1021/acs.jcim.2c01373,2024,4
https://doi.org/10.1021/acs.jcim.2c01373,2023,5
https://doi.org/10.1016/j.energy.2023.127279,2025,6
https://doi.org/10.1016/j.energy.2023.127279,2024,7
https://doi.org/10.1016/j.energy.2023.127279,2023,3
https://doi.org/10.1021/acsenergylett.3c00109,2025,2
https://doi.org/10.1021/acsenergylett.3c00109,2024,11
https://doi.org/10.1021/acsenergylett.3c00109,2023,6
https://doi.org/10.1016/j.ijmecsci.2023.108266,2025,3
https://doi.org/10.1016/j.ijmecsci.2023.108266,2024,9
https://doi.org/10.1016/j.ijmecsci.2023.108266,2023,4
https://doi.org/10.1016/j.radonc.2023.109578,2025,2
https://doi.org/10.1016/j.radonc.2023.109578,2024,9
https://doi.org/10.1016/j.radonc.2023.109578,2023,5
https://doi.org/10.1016/j.ijnonlinmec.2023.104381,2025,3
https://doi.org/10.1016/j.ijnonlinmec.2023.104381,2024,6
https://doi.org/10.1016/j.ijnonlinmec.2023.104381,2023,1
https://doi.org/10.1109/tnet.2022.3233908,2024,9
https://doi.org/10.1109/tnet.2022.3233908,2023,1
https://doi.org/10.1016/j.ajp.2023.103511,2025,1
https://doi.org/10.1016/j.ajp.2023.103511,2024,7
https://doi.org/10.1016/j.ajp.2023.103511,2023,6
https://doi.org/10.1145/3514041,2025,1
https://doi.org/10.1145/3514041,2024,7
https://doi.org/10.1145/3514041,2023,6
https://doi.org/10.1145/3514041,2022,4
https://doi.org/10.1109/tai.2022.3156952,2024,8
https://doi.org/10.1109/tai.2022.3156952,2023,4
https://doi.org/10.1109/tai.2022.3156952,2022,2
https://doi.org/10.1002/adom.202202833,2025,3
https://doi.org/10.1002/adom.202202833,2024,11
https://doi.org/10.1002/adom.202202833,2023,3
https://doi.org/10.1108/ijshe-06-2022-0197,2025,3
https://doi.org/10.1108/ijshe-06-2022-0197,2024,9
https://doi.org/10.1108/ijshe-06-2022-0197,2023,6
https://doi.org/10.1016/j.jmapro.2023.01.014,2025,2
https://doi.org/10.1016/j.jmapro.2023.01.014,2024,13
https://doi.org/10.1002/pat.5980,2025,3
https://doi.org/10.1002/pat.5980,2024,6
https://doi.org/10.1002/pat.5980,2023,5
https://doi.org/10.1016/j.jobe.2023.105920,2025,2
https://doi.org/10.1016/j.jobe.2023.105920,2024,10
https://doi.org/10.1016/j.jobe.2023.105920,2023,4
https://doi.org/10.1016/j.autcon.2023.104756,2025,2
https://doi.org/10.1016/j.autcon.2023.104756,2024,13
https://doi.org/10.1016/j.autcon.2023.104756,2023,1
https://doi.org/10.1109/jiot.2022.3233051,2025,2
https://doi.org/10.1109/jiot.2022.3233051,2024,9
https://doi.org/10.1109/jiot.2022.3233051,2023,6
https://doi.org/10.1186/s12943-023-01727-9,2025,1
https://doi.org/10.1186/s12943-023-01727-9,2024,10
https://doi.org/10.1186/s12943-023-01727-9,2023,4
https://doi.org/10.1016/j.ijpe.2023.108794,2025,5
https://doi.org/10.1016/j.ijpe.2023.108794,2024,5
https://doi.org/10.1016/j.ijpe.2023.108794,2023,4
https://doi.org/10.1016/j.segan.2023.100994,2025,3
https://doi.org/10.1016/j.segan.2023.100994,2024,13
https://doi.org/10.1016/j.segan.2023.100994,2023,4
https://doi.org/10.1021/jacs.2c11511,2025,2
https://doi.org/10.1021/jacs.2c11511,2024,9
https://doi.org/10.1021/jacs.2c11511,2023,1
https://doi.org/10.3390/batteries9010056,2025,1
https://doi.org/10.3390/batteries9010056,2024,9
https://doi.org/10.3390/batteries9010056,2023,7
https://doi.org/10.1016/j.cub.2022.12.004,2025,2
https://doi.org/10.1016/j.cub.2022.12.004,2024,12
https://doi.org/10.1016/j.cub.2022.12.004,2023,8
https://doi.org/10.1016/j.cub.2022.12.004,2022,2
https://doi.org/10.1111/jnc.15748,2025,3
https://doi.org/10.1111/jnc.15748,2024,8
https://doi.org/10.1111/jnc.15748,2023,6
https://doi.org/10.1016/j.trc.2023.104016,2025,2
https://doi.org/10.1016/j.trc.2023.104016,2024,11
https://doi.org/10.1016/j.trc.2023.104016,2023,3
https://doi.org/10.1016/j.trc.2023.104016,2021,1
https://doi.org/10.1016/j.apenergy.2022.120632,2025,2
https://doi.org/10.1016/j.apenergy.2022.120632,2024,14
https://doi.org/10.1016/j.apenergy.2022.120632,2023,4
https://doi.org/10.1016/j.jconrel.2023.01.011,2025,2
https://doi.org/10.1016/j.jconrel.2023.01.011,2024,9
https://doi.org/10.1016/j.jconrel.2023.01.011,2023,4
https://doi.org/10.1016/j.sna.2022.114150,2025,1
https://doi.org/10.1016/j.sna.2022.114150,2024,8
https://doi.org/10.1016/j.sna.2022.114150,2023,5
https://doi.org/10.3390/ijms24010339,2025,2
https://doi.org/10.3390/ijms24010339,2024,12
https://doi.org/10.3390/ijms24010339,2023,2
https://doi.org/10.1016/j.jpowsour.2023.232649,2024,14
https://doi.org/10.1016/j.jpowsour.2023.232649,2023,3
https://doi.org/10.1016/j.tourman.2022.104718,2025,6
https://doi.org/10.1016/j.tourman.2022.104718,2024,8
https://doi.org/10.1016/j.tourman.2022.104718,2023,1
https://doi.org/10.1016/j.autcon.2022.104686,2025,1
https://doi.org/10.1016/j.autcon.2022.104686,2024,12
https://doi.org/10.1016/j.autcon.2022.104686,2023,4
https://doi.org/10.1145/3539597.3570368,2025,1
https://doi.org/10.1145/3539597.3570368,2024,6
https://doi.org/10.1145/3539597.3570368,2023,4
https://doi.org/10.1016/j.conbuildmat.2022.130098,2025,3
https://doi.org/10.1016/j.conbuildmat.2022.130098,2024,9
https://doi.org/10.1016/j.conbuildmat.2022.130098,2023,3
https://doi.org/10.1016/j.conbuildmat.2022.130011,2025,1
https://doi.org/10.1016/j.conbuildmat.2022.130011,2024,7
https://doi.org/10.1016/j.conbuildmat.2022.130011,2023,7
https://doi.org/10.1016/j.engappai.2022.105742,2025,2
https://doi.org/10.1016/j.engappai.2022.105742,2024,7
https://doi.org/10.1016/j.engappai.2022.105742,2023,4
https://doi.org/10.1016/j.cie.2022.108924,2025,3
https://doi.org/10.1016/j.cie.2022.108924,2024,8
https://doi.org/10.1016/j.cie.2022.108924,2023,3
https://doi.org/10.1016/j.cclet.2022.03.115,2024,10
https://doi.org/10.1016/j.cclet.2022.03.115,2023,3
https://doi.org/10.1016/j.cclet.2022.03.115,2022,2
https://doi.org/10.1016/j.jmapro.2022.12.021,2025,3
https://doi.org/10.1016/j.jmapro.2022.12.021,2024,9
https://doi.org/10.1016/j.jmapro.2022.12.021,2023,5
https://doi.org/10.1109/jlt.2022.3223987,2024,7
https://doi.org/10.1109/jlt.2022.3223987,2023,7
https://doi.org/10.1109/jlt.2022.3223987,2022,1
https://doi.org/10.1007/s00170-022-10608-2,2025,2
https://doi.org/10.1007/s00170-022-10608-2,2024,8
https://doi.org/10.1007/s00170-022-10608-2,2023,7
https://doi.org/10.1016/j.ijmecsci.2022.107968,2025,1
https://doi.org/10.1016/j.ijmecsci.2022.107968,2024,10
https://doi.org/10.1016/j.ijmecsci.2022.107968,2023,5
https://doi.org/10.1016/j.apsusc.2022.155806,2025,3
https://doi.org/10.1016/j.apsusc.2022.155806,2024,10
https://doi.org/10.1016/j.apsusc.2022.155806,2023,3
https://doi.org/10.1002/adhm.202201220,2025,2
https://doi.org/10.1002/adhm.202201220,2024,9
https://doi.org/10.1002/adhm.202201220,2023,5
https://doi.org/10.1109/tii.2022.3221222,2025,1
https://doi.org/10.1109/tii.2022.3221222,2024,8
https://doi.org/10.1109/tii.2022.3221222,2023,8
https://doi.org/10.1109/jiot.2022.3222003,2024,3
https://doi.org/10.1109/jiot.2022.3222003,2023,8
https://doi.org/10.1109/jiot.2022.3222003,2022,1
https://doi.org/10.1016/j.compstruct.2022.116301,2025,3
https://doi.org/10.1016/j.compstruct.2022.116301,2024,8
https://doi.org/10.1016/j.compstruct.2022.116301,2023,4
https://doi.org/10.1016/j.jot.2022.07.013,2025,5
https://doi.org/10.1016/j.jot.2022.07.013,2024,6
https://doi.org/10.1016/j.jot.2022.07.013,2023,2
https://doi.org/10.1016/j.jot.2022.07.013,2022,1
https://doi.org/10.1109/tits.2022.3211934,2025,1
https://doi.org/10.1109/tits.2022.3211934,2024,10
https://doi.org/10.1109/tits.2022.3211934,2023,6
https://doi.org/10.1109/tits.2022.3202111,2024,2
https://doi.org/10.1109/tits.2022.3202111,2023,10
https://doi.org/10.1109/tits.2022.3202111,2022,6
https://doi.org/10.1016/j.jad.2022.09.116,2025,1
https://doi.org/10.1016/j.jad.2022.09.116,2024,11
https://doi.org/10.1016/j.jad.2022.09.116,2023,5
https://doi.org/10.1016/j.jad.2022.09.116,2022,1
https://doi.org/10.1016/j.fuel.2022.126021,2025,4
https://doi.org/10.1016/j.fuel.2022.126021,2024,8
https://doi.org/10.1016/j.fuel.2022.126021,2023,7
https://doi.org/10.1111/jftr.12478,2025,4
https://doi.org/10.1111/jftr.12478,2024,8
https://doi.org/10.1111/jftr.12478,2023,4
https://doi.org/10.1108/k-08-2021-0768,2024,8
https://doi.org/10.1108/k-08-2021-0768,2023,3
https://doi.org/10.1109/thms.2022.3203021,2025,1
https://doi.org/10.1109/thms.2022.3203021,2024,6
https://doi.org/10.1109/thms.2022.3203021,2023,6
https://doi.org/10.1109/tsg.2022.3199762,2024,5
https://doi.org/10.1109/tsg.2022.3199762,2023,4
https://doi.org/10.1177/08901171221121292,2024,8
https://doi.org/10.1177/08901171221121292,2023,3
https://doi.org/10.1177/08901171221121292,2022,2
https://doi.org/10.1007/s12209-022-00331-0,2025,2
https://doi.org/10.1007/s12209-022-00331-0,2024,5
https://doi.org/10.1007/s12209-022-00331-0,2023,6
https://doi.org/10.1007/s12209-022-00331-0,2022,1
https://doi.org/10.1080/00207543.2022.2098874,2024,10
https://doi.org/10.1080/00207543.2022.2098874,2023,9
https://doi.org/10.1109/tsg.2022.3186002,2025,1
https://doi.org/10.1109/tsg.2022.3186002,2024,6
https://doi.org/10.1109/tsg.2022.3186002,2023,7
https://doi.org/10.1080/17461391.2022.2079424,2025,1
https://doi.org/10.1080/17461391.2022.2079424,2024,10
https://doi.org/10.1080/17461391.2022.2079424,2023,5
https://doi.org/10.1080/17461391.2022.2079424,2022,2
https://doi.org/10.1177/00332941221100458,2025,2
https://doi.org/10.1177/00332941221100458,2024,7
https://doi.org/10.1177/00332941221100458,2023,6
https://doi.org/10.1177/00332941221100458,2022,2
https://doi.org/10.1007/s40299-022-00661-6,2025,3
https://doi.org/10.1007/s40299-022-00661-6,2024,12
https://doi.org/10.1007/s40299-022-00661-6,2023,5
https://doi.org/10.1007/s40299-022-00661-6,2022,3
https://doi.org/10.1080/10963758.2022.2056469,2025,4
https://doi.org/10.1080/10963758.2022.2056469,2024,8
https://doi.org/10.1080/10963758.2022.2056469,2023,7
https://doi.org/10.1080/10963758.2022.2056469,2022,1
https://doi.org/10.1177/00332941221086209,2025,1
https://doi.org/10.1177/00332941221086209,2024,6
https://doi.org/10.1177/00332941221086209,2023,5
https://doi.org/10.1177/00332941221086209,2022,2
https://doi.org/10.1080/15623599.2022.2040076,2024,7
https://doi.org/10.1080/15623599.2022.2040076,2023,10
https://doi.org/10.1080/15623599.2022.2040076,2022,4
https://doi.org/10.1109/tmc.2021.3139362,2024,6
https://doi.org/10.1109/tmc.2021.3139362,2023,5
https://doi.org/10.1109/tmc.2021.3139362,2022,2
https://doi.org/10.1007/s11135-021-01120-y,2024,6
https://doi.org/10.1007/s11135-021-01120-y,2023,4
https://doi.org/10.1007/s11135-021-01120-y,2022,7
https://doi.org/10.1007/s11135-021-01120-y,2021,2
https://doi.org/10.3390/jtaer18040108,2025,1
https://doi.org/10.3390/jtaer18040108,2024,12
https://doi.org/10.1021/jacs.3c06723,2025,3
https://doi.org/10.1021/jacs.3c06723,2024,8
https://doi.org/10.1063/5.0175323,2025,3
https://doi.org/10.1063/5.0175323,2024,9
https://doi.org/10.1021/acs.chemmater.3c02183,2025,2
https://doi.org/10.1021/acs.chemmater.3c02183,2024,13
https://doi.org/10.1097/hep.0000000000000269,2025,2
https://doi.org/10.1097/hep.0000000000000269,2024,9
https://doi.org/10.1097/hep.0000000000000269,2023,5
https://doi.org/10.1145/3583780.3615075,2025,1
https://doi.org/10.1145/3583780.3615075,2024,4
https://doi.org/10.1145/3583780.3615075,2023,2
https://doi.org/10.1016/j.cej.2023.147098,2025,1
https://doi.org/10.1016/j.cej.2023.147098,2024,14
https://doi.org/10.1016/j.cej.2023.147098,2023,1
https://doi.org/10.1016/j.jweia.2023.105595,2025,5
https://doi.org/10.1016/j.jweia.2023.105595,2024,9
https://doi.org/10.1016/j.cities.2023.104634,2025,4
https://doi.org/10.1016/j.cities.2023.104634,2024,8
https://doi.org/10.1016/j.susmat.2023.e00743,2025,3
https://doi.org/10.1016/j.susmat.2023.e00743,2024,11
https://doi.org/10.1016/j.susmat.2023.e00743,2023,1
https://doi.org/10.1109/cvpr52729.2023.00695,2024,8
https://doi.org/10.1109/cvpr52729.2023.00695,2023,1
https://doi.org/10.1016/j.knosys.2023.111042,2025,1
https://doi.org/10.1016/j.knosys.2023.111042,2024,11
https://doi.org/10.1016/j.knosys.2023.111042,2023,2
https://doi.org/10.1016/j.tws.2023.111251,2025,4
https://doi.org/10.1016/j.tws.2023.111251,2024,10
https://doi.org/10.1016/j.conbuildmat.2023.133632,2025,6
https://doi.org/10.1016/j.conbuildmat.2023.133632,2024,9
https://doi.org/10.1145/3597612,2025,3
https://doi.org/10.1145/3597612,2024,10
https://doi.org/10.1145/3597612,2023,1
https://doi.org/10.3390/buildings13092310,2025,2
https://doi.org/10.3390/buildings13092310,2024,10
https://doi.org/10.3390/buildings13092310,2023,1
https://doi.org/10.1016/j.tust.2023.105382,2025,1
https://doi.org/10.1016/j.tust.2023.105382,2024,10
https://doi.org/10.1016/j.tust.2023.105382,2023,2
https://doi.org/10.1016/j.energy.2023.129111,2025,5
https://doi.org/10.1016/j.energy.2023.129111,2024,10
https://doi.org/10.1016/j.energy.2023.129111,2023,2
https://doi.org/10.1080/10548408.2023.2255890,2025,2
https://doi.org/10.1080/10548408.2023.2255890,2024,10
https://doi.org/10.1080/10548408.2023.2255890,2023,1
https://doi.org/10.1016/j.engfracmech.2023.109589,2025,2
https://doi.org/10.1016/j.engfracmech.2023.109589,2024,10
https://doi.org/10.1016/j.engfracmech.2023.109589,2023,3
https://doi.org/10.1016/j.enbuild.2023.113495,2025,4
https://doi.org/10.1016/j.enbuild.2023.113495,2024,9
https://doi.org/10.1016/j.enbuild.2023.113495,2023,1
https://doi.org/10.1088/2631-7990/acef78,2025,3
https://doi.org/10.1088/2631-7990/acef78,2024,10
https://doi.org/10.1364/ol.501977,2025,1
https://doi.org/10.1364/ol.501977,2024,11
https://doi.org/10.1364/ol.501977,2023,2
https://doi.org/10.1364/ol.499787,2025,1
https://doi.org/10.1364/ol.499787,2024,11
https://doi.org/10.1364/ol.499787,2023,1
https://doi.org/10.1039/d3ee02033a,2024,11
https://doi.org/10.1039/d3ee02033a,2023,3
https://doi.org/10.1016/j.phymed.2023.155039,2025,8
https://doi.org/10.1016/j.phymed.2023.155039,2024,7
https://doi.org/10.1145/3570361.3592516,2024,11
https://doi.org/10.1063/5.0155708,2025,4
https://doi.org/10.1063/5.0155708,2024,10
https://doi.org/10.1063/5.0155708,2023,3
https://doi.org/10.1109/cvpr52729.2023.01557,2025,1
https://doi.org/10.1109/cvpr52729.2023.01557,2024,11
https://doi.org/10.1109/cvpr52729.2023.01557,2023,1
https://doi.org/10.1109/tap.2023.3301948,2024,9
https://doi.org/10.1109/tap.2023.3301948,2023,1
https://doi.org/10.1016/j.jclepro.2023.138339,2025,3
https://doi.org/10.1016/j.jclepro.2023.138339,2024,11
https://doi.org/10.1016/j.csite.2023.103307,2025,1
https://doi.org/10.1016/j.csite.2023.103307,2024,9
https://doi.org/10.1016/j.csite.2023.103307,2023,6
https://doi.org/10.1016/j.tre.2023.103184,2025,3
https://doi.org/10.1016/j.tre.2023.103184,2024,12
https://doi.org/10.1016/j.tre.2023.103184,2023,2
https://doi.org/10.1016/j.cie.2023.109476,2025,2
https://doi.org/10.1016/j.cie.2023.109476,2024,8
https://doi.org/10.1016/j.cie.2023.109476,2023,2
https://doi.org/10.1016/j.aei.2023.102115,2025,2
https://doi.org/10.1016/j.aei.2023.102115,2024,9
https://doi.org/10.1016/j.aei.2023.102115,2023,1
https://doi.org/10.1016/j.bioactmat.2023.07.016,2025,8
https://doi.org/10.1016/j.bioactmat.2023.07.016,2024,5
https://doi.org/10.1007/s11771-023-5349-x,2025,1
https://doi.org/10.1007/s11771-023-5349-x,2024,7
https://doi.org/10.1007/s11771-023-5349-x,2023,4
https://doi.org/10.1016/j.ymssp.2023.110623,2025,4
https://doi.org/10.1016/j.ymssp.2023.110623,2024,9
https://doi.org/10.1016/j.ymssp.2023.110623,2023,1
https://doi.org/10.1016/j.engstruct.2023.116641,2025,3
https://doi.org/10.1016/j.engstruct.2023.116641,2024,8
https://doi.org/10.1016/j.engstruct.2023.116641,2023,2
https://doi.org/10.1016/j.apenergy.2023.121554,2024,11
https://doi.org/10.1016/j.apenergy.2023.121554,2023,3
https://doi.org/10.1109/icassp49357.2023.10095806,2024,6
https://doi.org/10.1109/icassp49357.2023.10095806,2023,5
https://doi.org/10.1016/j.psep.2023.07.068,2025,3
https://doi.org/10.1016/j.psep.2023.07.068,2024,9
https://doi.org/10.1016/j.psep.2023.07.068,2023,2
https://doi.org/10.1016/j.jag.2023.103408,2025,2
https://doi.org/10.1016/j.jag.2023.103408,2024,7
https://doi.org/10.1016/j.jag.2023.103408,2023,1
https://doi.org/10.1016/j.matre.2023.100213,2024,7
https://doi.org/10.1016/j.matre.2023.100213,2023,3
https://doi.org/10.1126/sciadv.adg9593,2025,4
https://doi.org/10.1126/sciadv.adg9593,2024,9
https://doi.org/10.1126/sciadv.adg9593,2023,4
https://doi.org/10.1016/j.ijrmhm.2023.106311,2025,2
https://doi.org/10.1016/j.ijrmhm.2023.106311,2024,11
https://doi.org/10.1016/j.ijrmhm.2023.106311,2023,2
https://doi.org/10.1016/j.ijhydene.2023.05.265,2025,5
https://doi.org/10.1016/j.ijhydene.2023.05.265,2024,7
https://doi.org/10.1016/j.ijhydene.2023.05.265,2023,2
https://doi.org/10.1016/j.enggeo.2023.107216,2025,3
https://doi.org/10.1016/j.enggeo.2023.107216,2024,10
https://doi.org/10.1016/j.enggeo.2023.107216,2023,1
https://doi.org/10.1016/j.ipm.2023.103422,2024,11
https://doi.org/10.1016/j.ipm.2023.103422,2023,2
https://doi.org/10.1057/s41267-022-00519-5,2024,14
https://doi.org/10.1057/s41267-022-00519-5,2023,4
https://doi.org/10.1016/j.energy.2023.128023,2025,2
https://doi.org/10.1016/j.energy.2023.128023,2024,8
https://doi.org/10.1016/j.energy.2023.128023,2023,5
https://doi.org/10.1016/j.tranpol.2023.05.013,2025,4
https://doi.org/10.1016/j.tranpol.2023.05.013,2024,8
https://doi.org/10.1016/j.tranpol.2023.05.013,2023,1
https://doi.org/10.1080/10548408.2023.2215268,2025,2
https://doi.org/10.1080/10548408.2023.2215268,2024,12
https://doi.org/10.1080/10548408.2023.2215268,2023,2
https://doi.org/10.1016/j.eswa.2023.120472,2025,1
https://doi.org/10.1016/j.eswa.2023.120472,2024,7
https://doi.org/10.1016/j.eswa.2023.120472,2023,8
https://doi.org/10.1016/j.cose.2023.103293,2025,2
https://doi.org/10.1016/j.cose.2023.103293,2024,9
https://doi.org/10.1016/j.cose.2023.103293,2023,2
https://doi.org/10.1109/jlt.2023.3273268,2025,2
https://doi.org/10.1109/jlt.2023.3273268,2024,8
https://doi.org/10.1109/jlt.2023.3273268,2023,1
https://doi.org/10.3389/fragi.2023.1057204,2025,2
https://doi.org/10.3389/fragi.2023.1057204,2024,11
https://doi.org/10.3389/fragi.2023.1057204,2023,8
https://doi.org/10.3390/su15097305,2025,2
https://doi.org/10.3390/su15097305,2024,9
