prism_url,dc_identifier,prism_publicationname,prism_coverdate,prism_doi,citedby_count,subtype,subtypedescription,publication_year,publication_month,doi
https://api.elsevier.com/content/abstract/scopus_id/85152565656,SCOPUS_ID:85152565656,CIRP Annals,1/1/2023 0:00,10.1016/j.cirp.2023.04.057,23,ar,Article,2023,1,https://doi.org/10.1016/j.cirp.2023.04.057
https://api.elsevier.com/content/abstract/scopus_id/85152244734,SCOPUS_ID:85152244734,Chemical Communications,22/3/2023 0:00,10.1039/d3cc00730h,23,ar,Article,2023,3,https://doi.org/10.1039/d3cc00730h
https://api.elsevier.com/content/abstract/scopus_id/85151560770,SCOPUS_ID:85151560770,IEEE Transactions on Power Electronics,1/6/2023 0:00,10.1109/TPEL.2023.3262027,23,ar,Article,2023,6,https://doi.org/10.1109/tpel.2023.3262027
https://api.elsevier.com/content/abstract/scopus_id/85151558115,SCOPUS_ID:85151558115,Environmental Pollution,15/6/2023 0:00,10.1016/j.envpol.2023.121509,23,ar,Article,2023,6,https://doi.org/10.1016/j.envpol.2023.121509
https://api.elsevier.com/content/abstract/scopus_id/85151045576,SCOPUS_ID:85151045576,Developments in the Built Environment,1/4/2023 0:00,10.1016/j.dibe.2023.100149,23,ar,Article,2023,4,https://doi.org/10.1016/j.dibe.2023.100149
https://api.elsevier.com/content/abstract/scopus_id/85150815138,SCOPUS_ID:85150815138,Building and Environment,15/4/2023 0:00,10.1016/j.buildenv.2023.110159,23,ar,Article,2023,4,https://doi.org/10.1016/j.buildenv.2023.110159
https://api.elsevier.com/content/abstract/scopus_id/85150808482,SCOPUS_ID:85150808482,Chemical Engineering Journal,1/5/2023 0:00,10.1016/j.cej.2023.142486,23,ar,Article,2023,5,https://doi.org/10.1016/j.cej.2023.142486
https://api.elsevier.com/content/abstract/scopus_id/85150388613,SCOPUS_ID:85150388613,Applied Geography,1/5/2023 0:00,10.1016/j.apgeog.2023.102927,23,ar,Article,2023,5,https://doi.org/10.1016/j.apgeog.2023.102927
https://api.elsevier.com/content/abstract/scopus_id/85149937354,SCOPUS_ID:85149937354,International Journal of Environmental Research and Public Health,1/3/2023 0:00,10.3390/ijerph20054570,23,ar,Article,2023,3,https://doi.org/10.3390/ijerph20054570
https://api.elsevier.com/content/abstract/scopus_id/85149919611,SCOPUS_ID:85149919611,Green Energy and Intelligent Transportation,1/4/2023 0:00,10.1016/j.geits.2023.100066,23,ar,Article,2023,4,https://doi.org/10.1016/j.geits.2023.100066
https://api.elsevier.com/content/abstract/scopus_id/85149443782,SCOPUS_ID:85149443782,Building and Environment,15/4/2023 0:00,10.1016/j.buildenv.2023.110126,23,ar,Article,2023,4,https://doi.org/10.1016/j.buildenv.2023.110126
https://api.elsevier.com/content/abstract/scopus_id/85149331335,SCOPUS_ID:85149331335,Construction and Building Materials,10/4/2023 0:00,10.1016/j.conbuildmat.2023.130852,23,ar,Article,2023,4,https://doi.org/10.1016/j.conbuildmat.2023.130852
https://api.elsevier.com/content/abstract/scopus_id/85149181925,SCOPUS_ID:85149181925,Tunnelling and Underground Space Technology,1/5/2023 0:00,10.1016/j.tust.2023.105065,23,ar,Article,2023,5,https://doi.org/10.1016/j.tust.2023.105065
https://api.elsevier.com/content/abstract/scopus_id/85148380962,SCOPUS_ID:85148380962,Computers and Chemical Engineering,1/4/2023 0:00,10.1016/j.compchemeng.2023.108172,23,ar,Article,2023,4,https://doi.org/10.1016/j.compchemeng.2023.108172
https://api.elsevier.com/content/abstract/scopus_id/85147865269,SCOPUS_ID:85147865269,Sustainability (Switzerland),1/2/2023 0:00,10.3390/su15032310,23,ar,Article,2023,2,https://doi.org/10.3390/su15032310
https://api.elsevier.com/content/abstract/scopus_id/85147419818,SCOPUS_ID:85147419818,BMC Geriatrics,1/12/2023 0:00,10.1186/s12877-023-03779-4,23,ar,Article,2023,12,https://doi.org/10.1186/s12877-023-03779-4
https://api.elsevier.com/content/abstract/scopus_id/85146895502,SCOPUS_ID:85146895502,Computers in Biology and Medicine,1/3/2023 0:00,10.1016/j.compbiomed.2022.106447,23,ar,Article,2023,3,https://doi.org/10.1016/j.compbiomed.2022.106447
https://api.elsevier.com/content/abstract/scopus_id/85146782654,SCOPUS_ID:85146782654,Nutrients,1/1/2023 0:00,10.3390/nu15020392,23,ar,Article,2023,1,https://doi.org/10.3390/nu15020392
https://api.elsevier.com/content/abstract/scopus_id/85146457701,SCOPUS_ID:85146457701,Applied Energy,15/3/2023 0:00,10.1016/j.apenergy.2022.120635,23,ar,Article,2023,3,https://doi.org/10.1016/j.apenergy.2022.120635
https://api.elsevier.com/content/abstract/scopus_id/85146216573,SCOPUS_ID:85146216573,IEEE Transactions on Medical Imaging,1/5/2023 0:00,10.1109/TMI.2022.3232411,23,ar,Article,2023,5,https://doi.org/10.1109/tmi.2022.3232411
https://api.elsevier.com/content/abstract/scopus_id/85146004998,SCOPUS_ID:85146004998,Chemical Engineering Journal,1/2/2023 0:00,10.1016/j.cej.2023.141276,23,ar,Article,2023,2,https://doi.org/10.1016/j.cej.2023.141276
https://api.elsevier.com/content/abstract/scopus_id/85145974156,SCOPUS_ID:85145974156,Sensors,1/1/2023 0:00,10.3390/s23010530,23,ar,Article,2023,1,https://doi.org/10.3390/s23010530
https://api.elsevier.com/content/abstract/scopus_id/85145780760,SCOPUS_ID:85145780760,Journal of Scientific Computing,1/1/2023 0:00,10.1007/s10915-022-02094-1,23,ar,Article,2023,1,https://doi.org/10.1007/s10915-022-02094-1
